fecha;altitud;tmed;prec;tmin;horatmin;tmax;horatmax;dir;velmedia;racha;horaracha;presmax;horapresmax;presmin;horapresmin;hrmedia;hrmax;horahrmax;hrmin;horahrmin
2001-01-04;1532;;;;;;;;7.5;;;;;;;;;;;
2001-01-09;1532;;;;;;;;1.1;;;;;;;;;;;
2001-01-27;1532;;;;;;;;9.2;;;;;;;;;;;
2001-02-01;1532;;;;;;;;7.8;;;;;;;;;;;
2001-02-07;1532;;;;;;;;6.1;;;;;;;;;;;
2001-02-08;1532;;;;;;;;11.1;;;;;;;;;;;
2001-02-09;1532;0.3;0.0;-2.5;08:00;3.1;Varias;31.0;6.1;17.2;00:10;851.0;24;843.2;00;;;;;
2001-02-11;1532;6.2;0.0;3.1;08:50;9.4;Varias;34.0;4.2;13.1;00:20;860.2;12;858.3;Varias;;;;;
2001-02-12;1532;8.2;0.0;3.8;05:40;12.6;16:15;28.0;2.8;8.9;20:30;859.7;Varias;856.2;Varias;90.0;;;;
2001-02-24;1532;1.6;0.0;-1.8;22:00;4.9;13:50;30.0;4.7;13.3;23:59;833.7;00;831.0;Varias;;;;;
2001-02-25;1532;-2.4;0.0;-5.5;23:50;0.8;Varias;31.0;5.0;15.8;05:00;838.2;Varias;833.0;Varias;97.0;;;;
2001-02-26;1532;-1.7;0.0;-7.0;06:00;3.6;Varias;30.0;3.1;13.1;23:00;838.2;01;829.2;24;92.0;;;;
2001-02-27;1532;-3.0;0.0;-5.0;23:59;-1.1;00:10;30.0;12.2;26.4;15:30;829.2;00;823.2;16;;;;;
2001-02-28;1532;-3.6;0.0;-5.6;Varias;-1.7;Varias;30.0;10.8;22.8;01:10;831.4;Varias;825.3;03;;;;;
2001-03-01;1532;0.2;0.0;-3.8;00:20;4.1;22:20;28.0;3.3;18.3;15:00;831.2;00;825.2;24;;;;;
2001-03-02;1532;4.4;0.0;1.0;00:00;7.8;09:50;24.0;5.8;22.5;10:20;825.4;00;817.2;Varias;;;;;
2001-03-03;1532;5.4;0.0;3.3;06:10;7.4;14:20;32.0;5.6;15.6;20:10;830.4;Varias;822.9;03;;;;;
2001-03-04;1532;5.4;0.0;3.8;Varias;7.0;12:20;26.0;6.4;19.2;07:10;834.3;Varias;827.2;07;;;;;
2001-03-05;1532;5.7;0.0;2.9;06:50;8.5;10:40;10.0;4.2;13.6;17:40;841.8;Varias;834.3;00;;;;;
2001-03-06;1532;8.5;0.0;6.6;09:10;10.4;Varias;24.0;6.1;15.0;18:00;842.0;Varias;839.2;Varias;;;;;
2001-03-07;1532;5.0;0.0;1.4;23:55;8.5;12:00;29.0;4.4;17.8;17:40;841.8;00;836.0;19;;;;;
2001-03-08;1532;3.6;0.0;0.7;Varias;6.5;12:30;30.0;6.4;17.5;12:30;839.1;Varias;836.1;04;;;;;
2001-03-09;1532;6.1;0.0;4.6;Varias;7.6;23:59;29.0;10.3;21.1;03:20;842.9;22;836.9;04;;;;;
2001-03-10;1532;8.7;0.0;7.4;Varias;10.0;Varias;28.0;9.4;20.8;02:30;847.1;Varias;841.6;03;;;;;
2001-03-11;1532;9.4;0.0;6.8;07:50;12.1;Varias;99.0;3.6;10.0;00:30;847.0;02;842.7;24;;;;;
2001-03-12;1532;4.7;;-0.6;23:50;10.0;00:05;28.0;8.3;21.1;20:50;842.8;24;838.6;Varias;;;;;
2001-03-13;1532;2.0;0.0;-2.1;07:10;6.2;15:35;99.0;8.3;18.9;01:55;846.6;Varias;842.2;04;;;;;
2001-03-14;1532;5.4;0.0;-0.6;Varias;11.3;15:10;30.0;3.6;9.7;00:00;846.6;01;842.6;17;;;;;
2001-03-15;1532;7.6;0.0;3.7;06:30;11.5;13:40;11.0;6.1;14.2;12:20;842.8;00;834.7;24;91.0;99.0;Varias;83.0;Varias
2001-03-16;1532;;;;;;;;2.8;;;;;;;;;;;
2001-03-22;1532;9.3;0.0;6.0;05:45;12.6;15:15;13.0;4.4;12.2;13:00;842.0;Varias;840.1;Varias;;;;;
2001-03-23;1532;11.6;0.0;6.4;06:20;16.7;15:40;9.0;3.1;14.2;23:50;840.1;00;833.5;24;88.0;;;;
2001-03-24;1532;6.4;0.0;1.3;22:40;11.5;00:10;26.0;5.6;18.3;08:10;833.6;00;830.4;03;;;;;
2001-03-25;1532;4.0;0.0;0.4;06:15;7.7;13:40;22.0;2.5;10.3;14:50;834.3;Varias;832.3;Varias;;;;;
2001-03-26;1532;3.0;0.0;0.9;01:40;5.2;12:50;30.0;4.7;13.3;18:25;835.5;24;831.3;Varias;;;;;
2001-03-27;1532;3.5;0.0;1.8;Varias;5.2;15:10;99.0;2.5;11.7;Varias;838.5;22;835.2;00;;;;;
2001-03-28;1532;3.2;0.0;0.1;06:25;6.3;13:45;29.0;8.6;19.2;23:40;840.5;12;836.9;05;;;;;
2001-03-29;1532;3.6;0.0;1.2;00:40;5.9;14:30;30.0;14.4;27.8;08:00;840.9;22;835.3;07;;;;;
2001-03-30;1532;4.6;0.0;1.6;01:35;7.6;17:20;29.0;10.3;25.0;01:00;846.5;22;839.7;03;;;;;
2001-03-31;1532;9.4;0.0;4.3;06:50;14.5;14:30;30.0;2.8;18.9;00:00;847.9;Varias;845.0;00;;;;;
2001-04-01;1532;9.3;0.0;4.7;Varias;13.9;15:00;99.0;5.0;10.3;Varias;846.7;Varias;844.5;24;;;;;
2001-04-02;1532;8.0;0.0;3.7;05:40;12.2;12:30;26.0;3.1;11.4;17:10;845.8;21;843.0;04;;;;;
2001-04-03;1532;6.2;0.0;2.2;05:20;10.1;14:00;30.0;3.3;11.4;23:50;845.3;Varias;842.8;16;;;;;
2001-04-04;1532;6.4;0.0;1.6;02:10;11.2;10:30;30.0;4.7;14.2;21:50;846.9;23;842.5;04;;;;;
2001-04-05;1532;8.8;0.0;5.9;Varias;11.6;15:50;30.0;5.8;13.1;17:00;850.1;21;846.7;Varias;;;;;
2001-04-06;1532;8.7;0.0;5.1;23:59;12.3;Varias;30.0;6.9;23.3;23:40;849.6;00;843.0;24;;;;;
2001-04-07;1532;2.8;0.0;0.0;06:50;5.5;16:10;29.0;12.2;24.2;00:10;844.9;22;841.3;04;;;;;
2001-04-08;1532;4.1;0.0;-0.8;Varias;9.0;Varias;29.0;6.9;22.8;02:00;852.2;23;843.9;01;;;;;
2001-04-09;1532;7.8;0.0;1.9;05:00;13.8;Varias;31.0;5.8;13.9;18:10;852.4;11;849.8;24;86.0;95.0;05:00;80.0;14:55
2001-04-10;1532;8.6;0.0;2.6;05:40;14.6;13:10;28.0;5.8;11.7;01:20;850.0;Varias;848.7;Varias;;;;;
2001-04-11;1532;4.8;0.0;-0.4;23:50;9.9;14:00;32.0;5.6;16.4;21:40;849.1;11;847.9;Varias;;;;;
2001-04-12;1532;3.6;0.0;-3.3;05:50;10.6;15:30;28.0;5.6;12.8;14:20;848.1;Varias;846.1;24;;;;;
2001-04-13;1532;4.7;0.0;-1.5;Varias;10.9;15:30;31.0;4.7;13.3;16:30;846.1;Varias;842.3;16;;;;;
2001-04-14;1532;;;;;;;;5.0;;;;;;;81.0;;;;
2001-04-15;1532;6.6;0.0;-1.9;04:10;15.2;16:10;99.0;5.6;11.1;Varias;845.6;21;843.2;03;74.0;;;;
2001-04-16;1532;;;;;;;;5.3;;;;;;;78.0;;;;
2001-04-18;1532;5.4;0.0;0.4;07:40;10.3;15:20;31.0;4.2;10.0;14:30;838.1;Varias;835.8;04;;;;;
2001-04-19;1532;5.0;0.0;-1.8;23:59;11.8;15:40;99.0;3.3;10.8;Varias;837.3;00;833.3;Varias;83.0;;;;
2001-04-20;1532;1.0;0.0;-5.3;05:50;7.3;13:40;29.0;5.8;15.3;04:40;838.7;24;833.3;02;;;;;
2001-04-21;1532;1.2;0.0;-4.6;06:00;7.1;14:20;29.0;7.5;16.4;17:20;840.2;10;837.8;03;;;;;
2001-04-22;1532;2.8;0.0;-1.2;03:00;6.8;16:10;31.0;11.7;22.8;20:20;838.6;00;834.1;19;;;;;
2001-04-23;1532;9.4;;4.7;23:30;14.2;14:50;99.0;6.4;19.7;Varias;839.2;Varias;833.8;03;;;;;
2001-04-25;1532;4.4;0.0;-0.4;06:40;9.1;15:30;30.0;7.5;19.2;03:40;847.5;21;839.4;03;;;;;
2001-04-26;1532;7.4;0.0;1.4;01:10;13.4;15:30;27.0;3.3;9.2;23:00;847.2;00;843.6;24;86.0;99.0;Varias;80.0;Varias
2001-04-27;1532;5.7;0.0;1.4;Varias;10.0;14:10;30.0;7.8;15.3;07:00;846.1;Varias;841.6;07;;;;;
2001-04-28;1532;10.1;0.0;3.3;01:55;16.9;14:00;32.0;3.3;8.6;14:10;846.1;00;841.4;24;84.0;98.0;Varias;78.0;Varias
2001-04-29;1532;4.8;0.0;-1.3;23:20;11.0;Varias;29.0;3.6;17.2;22:50;841.4;00;831.5;24;;;;;
2001-04-30;1532;-0.2;0.0;-4.1;Varias;3.7;16:50;29.0;7.5;17.2;01:30;835.4;Varias;830.1;05;;;;;
2001-05-01;1532;0.2;;-2.2;07:00;2.7;12:20;30.0;3.6;8.1;19:20;837.0;Varias;834.5;Varias;;;;;
2001-05-04;1532;3.2;0.0;-0.3;01:50;6.6;12:40;32.0;6.7;14.4;17:10;836.6;23;833.4;05;;;;;
2001-05-05;1532;3.4;0.0;0.0;23:59;6.9;15:20;31.0;6.7;13.3;13:20;840.2;21;836.5;00;;;;;
2001-05-06;1532;4.0;0.0;-2.0;04:10;10.0;16:30;29.0;4.4;11.1;04:50;842.2;Varias;838.6;05;;;;;
2001-05-07;1532;5.2;0.0;0.2;03:00;10.1;13:40;16.0;3.1;8.3;23:59;842.7;Varias;841.1;05;91.0;;;;
2001-05-08;1532;6.3;0.0;3.0;03:10;9.6;13:40;14.0;3.6;14.2;15:00;842.9;09;839.6;17;99.0;;;;
2001-05-09;1532;;;;;;;;2.5;;;;;;;;;;;
2001-05-10;1532;6.9;;1.9;04:20;11.9;15:20;30.0;4.7;11.4;15:20;842.9;22;837.7;02;;;;;
2001-05-12;1532;10.3;0.0;6.3;23:59;14.3;13:30;12.0;5.3;13.6;10:40;844.6;00;839.6;18;89.0;;;;
2001-05-13;1532;8.6;0.0;4.0;04:00;13.1;13:40;30.0;2.2;9.7;01:00;840.4;00;838.1;23;;;;;
2001-05-14;1532;5.8;;4.0;05:45;7.6;11:10;12.0;3.1;11.7;19:30;838.3;00;835.4;Varias;;;;;
2001-05-17;1532;;;;;;;;3.6;;;;;;;;;;;
2001-05-18;1532;12.2;5.4;8.7;23:50;15.8;Varias;27.0;1.7;8.1;15:10;844.6;Varias;842.3;Varias;;;;;
2001-05-19;1532;10.6;0.4;8.1;05:10;13.2;13:50;11.0;1.7;6.4;01:30;844.2;Varias;842.5;Varias;;;;;
2001-05-20;1532;11.7;4.1;9.0;Varias;14.4;13:00;13.0;2.2;6.7;10:10;844.7;11;843.0;19;;;;;
2001-05-21;1532;11.5;7.9;7.4;Varias;15.6;14:00;24.0;3.1;14.7;16:40;843.8;23;840.8;Varias;;;;;
2001-05-22;1532;10.7;11.1;6.8;14:40;14.6;10:40;2.0;1.7;8.1;14:10;845.0;23;841.8;Varias;;;;;
2001-05-23;1532;12.2;0.0;6.4;05:20;17.9;17:00;30.0;3.1;7.2;06:20;848.7;22;844.3;Varias;87.0;99.0;Varias;76.0;18:40
2001-05-24;1532;15.2;0.0;10.4;04:30;20.1;15:40;29.0;2.8;11.4;16:00;849.4;22;847.7;Varias;87.0;96.0;06:20;68.0;10:30
2001-05-25;1532;15.4;0.0;9.2;03:50;21.6;15:20;;;;;848.9;00;847.7;Varias;90.0;;;;
2001-05-26;1532;17.8;0.0;11.8;Varias;23.8;16:20;;;;;850.3;24;848.2;Varias;86.0;99.0;Varias;68.0;23:00
2001-05-27;1532;18.0;0.0;13.0;Varias;23.1;15:40;12.0;3.6;8.1;08:30;854.0;Varias;849.9;01;87.0;97.0;05:25;76.0;17:30
2001-05-28;1532;19.8;0.0;14.5;05:00;25.1;15:40;36.0;2.8;17.2;14:10;855.1;Varias;853.5;03;95.0;;;;
2001-05-29;1532;20.1;0.0;14.9;Varias;25.3;15:40;12.0;3.1;7.8;00:00;853.8;01;850.0;24;84.0;99.0;07:30;79.0;08:30
2001-05-30;1532;20.7;0.0;15.8;05:20;25.6;15:30;36.0;2.8;6.1;12:30;850.0;Varias;846.4;18;86.0;91.0;05:40;84.0;Varias
2001-05-31;1532;21.6;0.0;15.9;05:00;27.3;14:00;36.0;2.8;7.2;13:50;848.4;21;846.1;06;87.0;99.0;Varias;82.0;Varias
2001-06-01;1532;20.2;0.0;15.0;05:20;25.3;13:20;36.0;2.8;9.4;13:40;848.4;Varias;846.9;04;93.0;99.0;Varias;86.0;13:55
2001-07-01;1532;23.2;0.0;16.5;04:40;29.8;15:40;12.0;3.3;9.4;01:40;855.6;11;853.9;03;73.0;83.0;Varias;68.0;Varias
2001-07-02;1532;22.9;0.0;15.9;21:20;29.9;12:50;36.0;4.7;16.1;16:40;854.8;00;851.6;24;75.0;88.0;21:35;69.0;14:50
2001-07-03;1532;21.0;0.0;14.7;02:45;27.4;16:40;30.0;4.2;10.8;23:40;851.6;00;845.4;24;78.0;91.0;02:55;70.0;16:05
2001-07-09;1532;13.2;0.0;9.8;05:30;16.6;Varias;30.0;2.8;12.5;02:00;848.6;Varias;844.8;Varias;;;;;
2001-07-10;1532;18.6;0.0;11.8;02:00;25.3;17:10;36.0;3.6;10.0;15:50;851.4;23;848.1;04;81.0;98.0;Varias;72.0;Varias
2001-07-11;1532;19.9;0.0;13.8;05:05;26.0;15:50;36.0;5.3;10.8;Varias;852.9;Varias;850.5;03;74.0;84.0;Varias;70.0;Varias
2001-07-12;1532;19.8;0.0;13.5;05:10;26.1;16:00;36.0;5.0;11.7;15:00;852.3;00;849.7;20;82.0;99.0;05:55;72.0;Varias
2001-07-13;1532;18.8;0.0;12.2;05:45;25.3;15:10;36.0;6.7;14.7;18:50;849.9;00;846.3;24;82.0;99.0;23:30;72.0;Varias
2001-07-14;1532;15.4;0.0;10.7;Varias;20.0;Varias;30.0;6.1;14.2;12:10;846.4;00;843.3;20;;;;;
2001-07-15;1532;11.7;0.0;6.3;Varias;17.1;14:20;28.0;5.3;13.9;03:00;847.2;Varias;843.3;03;;;;;
2001-07-16;1532;13.8;0.0;8.9;06:10;18.8;Varias;29.0;5.6;14.4;23:59;847.7;21;844.3;Varias;82.0;94.0;07:30;74.0;Varias
2001-07-17;1532;15.4;0.0;7.9;04:50;22.8;15:30;;;;;847.0;Varias;844.0;24;;;;;
2001-07-18;1532;11.1;0.0;6.1;06:55;16.1;16:50;30.0;10.0;20.3;23:59;844.1;00;840.9;24;;;;;
2001-07-19;1532;9.1;0.0;3.3;Varias;14.9;15:30;30.0;10.3;22.2;06:40;849.3;21;839.5;Varias;;;;;
2001-07-20;1532;13.8;0.0;4.8;05:00;22.7;15:50;30.0;2.8;11.7;00:30;851.3;11;848.4;01;79.0;99.0;Varias;69.0;Varias
2001-07-21;1532;19.6;0.0;13.7;05:15;25.4;Varias;36.0;3.1;9.2;11:20;851.0;00;849.1;17;70.0;75.0;02:00;67.0;Varias
2001-07-22;1532;22.4;0.0;15.5;04:45;29.3;16:10;36.0;3.3;9.7;14:50;849.4;Varias;847.7;16;72.0;78.0;Varias;67.0;Varias
2001-07-23;1532;23.9;0.0;18.0;23:20;29.8;15:10;99.0;3.9;8.9;00:05;847.8;00;845.6;17;70.0;78.0;23:50;65.0;14:55
2001-07-24;1532;22.1;0.0;17.4;Varias;26.8;14:40;36.0;3.1;9.4;15:00;847.1;Varias;844.9;Varias;73.0;87.0;23:35;68.0;Varias
2001-07-25;1532;20.5;0.0;14.2;Varias;26.8;13:30;29.0;1.9;9.4;22:50;849.3;21;846.9;01;82.0;;;;
2001-07-26;1532;21.2;0.0;15.3;03:40;27.2;14:10;36.0;3.3;11.9;11:20;848.9;00;847.6;18;78.0;91.0;Varias;71.0;Varias
2001-07-27;1532;19.2;0.0;13.2;04:15;25.1;16:30;29.0;2.5;12.8;20:30;848.8;21;846.7;05;79.0;99.0;Varias;72.0;Varias
2001-07-28;1532;17.3;0.0;11.7;04:50;22.9;10:40;36.0;0.6;7.5;15:30;850.0;23;847.4;Varias;;;;;
2001-07-29;1532;19.3;0.0;13.5;00:50;25.1;16:10;36.0;5.0;11.7;14:50;852.6;23;849.1;04;85.0;;;;
2001-07-30;1532;20.0;0.0;15.3;Varias;24.6;13:50;36.0;3.6;11.1;14:40;856.1;24;851.5;03;83.0;88.0;Varias;78.0;Varias
2001-07-31;1532;23.4;0.0;17.6;Varias;29.2;13:25;36.0;5.3;16.4;10:50;857.3;00;851.2;Varias;77.0;91.0;03:20;70.0;13:30
2001-08-01;1532;22.0;0.0;17.1;05:20;27.0;15:30;11.0;4.4;13.6;01:50;851.9;10;849.2;24;77.0;85.0;Varias;70.0;17:55
2001-08-02;1532;17.2;0.0;13.2;06:30;21.3;15:00;30.0;5.6;15.0;18:50;849.5;22;847.5;18;;;;;
2001-08-03;1532;15.9;0.0;10.2;05:00;21.6;15:00;30.0;3.3;14.2;19:10;850.9;24;847.9;05;;;;;
2001-08-04;1532;16.8;0.0;10.5;05:30;23.1;15:50;36.0;4.2;10.0;14:40;853.7;23;850.3;02;82.0;95.0;Varias;73.0;16:05
2001-08-05;1532;19.2;0.0;12.9;04:40;25.5;15:30;36.0;4.2;10.3;12:00;855.4;21;853.2;04;75.0;83.0;Varias;70.0;Varias
2001-08-06;1532;19.7;0.0;11.4;04:10;28.0;15:20;99.0;4.7;10.3;Varias;856.1;Varias;854.1;Varias;82.0;99.0;Varias;72.0;Varias
2001-08-07;1532;21.2;0.0;14.8;23:59;27.5;13:10;36.0;5.3;15.3;17:20;854.1;00;848.6;24;77.0;87.0;Varias;72.0;17:35
2001-08-08;1532;17.8;0.0;11.5;05:35;24.0;14:20;31.0;5.6;13.3;00:20;848.6;00;846.9;18;;;;;
2001-08-09;1532;17.7;0.0;11.8;03:55;23.6;Varias;36.0;5.3;11.4;13:30;851.2;24;847.3;Varias;80.0;91.0;Varias;73.0;Varias
2001-08-10;1532;19.0;0.0;13.4;05:00;24.7;14:20;12.0;2.2;8.3;07:50;853.7;Varias;850.9;Varias;83.0;90.0;Varias;79.0;14:25
2001-08-11;1532;20.9;0.0;14.4;05:45;27.4;14:30;36.0;3.1;9.7;16:10;854.3;Varias;853.2;Varias;88.0;97.0;08:00;76.0;14:40
2001-08-12;1532;20.4;0.1;14.5;13:20;26.4;11:40;36.0;2.2;10.6;13:00;853.3;00;850.7;17;88.0;99.0;Varias;81.0;Varias
2001-08-13;1532;21.5;0.0;14.7;23:59;28.3;15:20;11.0;3.3;14.2;23:40;851.0;00;846.9;17;82.0;99.0;Varias;72.0;17:40
2001-08-14;1532;19.5;0.0;13.2;01:35;25.8;Varias;36.0;3.6;11.7;12:40;849.1;00;846.6;05;84.0;;;;
2001-08-15;1532;19.2;0.0;14.4;06:40;23.9;14:15;28.0;4.7;11.7;21:50;850.4;Varias;847.4;Varias;85.0;99.0;Varias;74.0;15:25
2001-08-16;1532;17.0;0.0;11.8;05:10;22.2;15:40;19.0;3.6;10.0;17:00;850.3;Varias;847.5;18;;;;;
2001-08-17;1532;16.2;0.0;9.0;05:00;23.5;15:20;36.0;1.9;10.6;12:30;848.5;00;846.5;24;78.0;94.0;06:25;68.0;Varias
2001-08-18;1532;16.3;0.0;11.2;03:55;21.4;14:30;31.0;3.3;10.6;17:40;846.5;00;844.3;05;87.0;92.0;Varias;80.0;10:15
2001-08-19;1532;16.8;0.0;12.1;02:30;21.6;13:20;30.0;2.5;10.3;20:30;847.6;24;844.3;Varias;83.0;98.0;Varias;72.0;17:30
2001-08-20;1532;17.4;0.0;11.3;Varias;23.6;15:10;36.0;2.5;8.9;12:30;850.0;21;847.3;Varias;85.0;;;;
2001-08-21;1532;22.0;0.0;16.1;04:10;28.0;14:00;36.0;2.2;7.8;Varias;852.1;Varias;849.3;Varias;79.0;87.0;05:40;76.0;Varias
2001-08-22;1532;23.0;0.0;17.1;03:30;28.9;Varias;36.0;2.8;8.3;11:00;852.8;Varias;851.3;04;76.0;85.0;04:45;71.0;Varias
2001-08-23;1532;24.6;0.0;19.1;Varias;30.0;13:30;36.0;2.5;9.7;15:10;852.5;10;850.7;Varias;74.0;80.0;Varias;70.0;Varias
2001-08-24;1532;25.1;0.0;19.8;05:20;30.4;16:10;36.0;2.8;11.1;15:00;850.8;Varias;849.3;16;73.0;79.0;Varias;68.0;Varias
2001-08-25;1532;23.4;0.0;19.0;22:20;27.7;11:20;36.0;2.5;9.2;11:40;851.1;09;848.7;04;80.0;85.0;Varias;74.0;Varias
2001-08-26;1532;19.0;0.0;14.2;05:30;23.9;16:00;24.0;3.9;13.6;18:20;850.8;19;848.2;17;92.0;;;;
2001-08-27;1532;19.7;0.0;14.9;05:35;24.5;Varias;36.0;5.3;12.8;13:00;849.8;Varias;847.5;21;87.0;99.0;23:50;81.0;Varias
2001-08-28;1532;17.6;0.0;12.9;23:59;22.3;15:00;36.0;2.5;10.6;12:20;848.3;01;846.5;15;89.0;;;;
2001-08-29;1532;16.0;0.0;10.7;04:00;21.3;14:40;99.0;3.9;12.2;Varias;848.3;24;846.3;Varias;;;;;
2001-08-30;1532;16.3;0.0;11.2;06:30;21.4;15:00;30.0;3.6;11.1;00:40;848.8;Varias;847.7;15;90.0;;;;
2001-08-31;1532;16.6;0.0;10.7;Varias;22.4;13:30;36.0;2.5;10.3;14:30;849.3;10;847.5;16;87.0;99.0;Varias;79.0;Varias
2001-09-01;1532;15.6;0.0;9.7;05:50;21.5;15:50;36.0;3.1;9.7;15:50;848.6;Varias;847.2;Varias;88.0;99.0;Varias;80.0;Varias
2001-09-02;1532;17.2;0.0;11.1;05:40;23.4;16:30;36.0;3.1;8.1;11:50;848.5;11;846.6;05;88.0;95.0;10:15;82.0;Varias
2001-09-03;1532;18.7;0.0;13.5;05:55;23.9;12:40;24.0;3.3;12.8;17:40;848.9;24;846.6;17;;;;;
2001-09-04;1532;19.0;0.0;13.1;05:50;24.9;14:20;36.0;3.1;11.1;16:20;850.5;Varias;848.2;03;88.0;;;;
2001-09-05;1532;19.6;0.0;14.0;23:10;25.2;13:20;36.0;1.9;6.7;13:30;851.0;10;848.6;23;88.0;96.0;03:30;82.0;14:15
2001-09-06;1532;16.2;0.0;10.0;22:50;22.3;13:20;30.0;3.1;10.0;16:10;848.9;Varias;846.8;16;86.0;99.0;22:50;82.0;Varias
2001-09-07;1532;13.0;0.0;5.0;05:20;20.9;16:00;36.0;1.9;8.1;16:10;852.6;Varias;847.9;03;;;;;
2001-09-08;1532;17.8;0.0;12.5;06:10;23.2;15:10;36.0;3.1;7.8;15:10;852.4;00;850.4;Varias;84.0;93.0;Varias;78.0;Varias
2001-09-09;1532;18.4;0.0;12.2;23:40;24.6;14:50;36.0;3.1;10.0;14:00;850.5;00;847.7;23;80.0;88.0;23:35;74.0;Varias
2001-09-10;1532;16.8;0.0;11.8;06:20;21.9;13:20;36.0;4.7;12.8;14:20;848.5;Varias;847.0;Varias;82.0;88.0;Varias;78.0;Varias
2001-09-11;1532;18.0;0.0;13.5;05:10;22.5;14:20;36.0;2.8;10.3;15:00;850.5;24;847.5;02;82.0;87.0;Varias;79.0;Varias
2001-09-12;1532;18.8;0.0;13.0;05:40;24.6;14:50;36.0;2.5;8.9;14:10;852.2;Varias;849.6;05;84.0;90.0;06:30;79.0;11:45
2001-09-13;1532;18.6;0.0;13.3;03:40;24.0;12:50;36.0;3.9;9.7;13:30;852.0;Varias;847.5;24;83.0;91.0;Varias;80.0;17:10
2001-09-14;1532;15.3;0.0;10.0;22:20;20.6;15:20;;;;;848.5;19;844.9;06;93.0;99.0;Varias;82.0;18:40
2001-09-15;1532;16.6;0.0;10.0;04:10;23.2;14:50;36.0;2.2;6.7;13:30;850.7;Varias;846.3;Varias;89.0;99.0;Varias;84.0;Varias
2001-09-16;1532;17.5;0.0;12.1;22:50;22.9;Varias;20.0;3.6;11.1;17:50;851.2;Varias;848.9;24;86.0;96.0;06:15;79.0;15:55
2001-09-17;1532;11.6;0.0;4.6;23:59;18.7;15:00;30.0;6.1;13.1;13:50;848.9;00;844.5;Varias;90.0;;;;
2001-09-18;1532;10.0;0.0;2.7;06:05;17.2;14:30;28.0;2.5;7.2;00:00;845.1;10;843.7;05;;;;;
2001-09-19;1532;13.4;0.0;7.8;06:00;18.9;13:00;3.0;2.5;7.5;12:20;846.0;Varias;843.5;Varias;93.0;97.0;Varias;87.0;Varias
2001-09-20;1532;14.8;0.0;9.8;04:35;19.8;14:20;36.0;2.8;9.2;16:20;847.0;21;844.9;Varias;;;;;
2001-09-21;1532;13.6;0.0;10.9;23:50;16.4;13:10;14.0;3.6;12.2;19:30;846.7;00;842.0;24;;;;;
2001-09-22;1532;11.4;0.0;8.8;23:50;14.1;16:10;12.0;4.4;11.1;06:20;842.0;00;835.5;15;;;;;
2001-09-23;1532;8.4;0.0;7.2;Varias;9.7;Varias;29.0;4.7;16.4;16:10;840.7;24;834.8;05;;;;;
2001-09-24;1532;9.2;0.0;5.8;Varias;12.5;14:20;30.0;6.4;12.5;17:40;847.6;Varias;840.4;03;;;;;
2001-09-25;1532;9.1;0.0;5.1;Varias;13.1;16:00;30.0;4.4;11.1;01:40;850.9;Varias;847.1;02;;;;;
2001-09-26;1532;11.0;0.0;6.7;Varias;15.4;13:30;10.0;3.6;10.0;12:50;850.6;Varias;848.6;16;;;;;
2001-09-27;1532;;;;;;;;3.3;;;;;;;72.0;;;;
2001-09-28;1532;11.2;23.5;9.0;21:50;13.5;17:00;35.0;3.3;13.1;12:20;844.4;00;841.8;14;88.0;99.0;Varias;72.0;17:00
2001-09-29;1532;11.6;0.1;8.7;06:00;14.6;16:20;36.0;2.2;6.7;13:40;847.0;24;842.8;04;95.0;99.0;Varias;79.0;16:30
2001-09-30;1532;13.0;0.0;9.2;03:30;16.8;15:30;36.0;2.5;7.5;12:50;850.2;Varias;846.3;03;85.0;99.0;Varias;64.0;13:00
2001-10-01;1532;15.0;0.0;10.3;05:20;19.7;13:20;36.0;3.1;7.5;22:40;851.5;Varias;849.4;Varias;73.0;93.0;01:50;60.0;14:50
2001-10-02;1532;15.8;0.0;12.0;06:15;19.5;15:10;36.0;2.8;10.3;10:10;849.6;00;846.5;Varias;75.0;93.0;06:25;64.0;16:05
2001-10-03;1532;11.6;0.0;8.4;Varias;14.7;10:10;36.0;4.2;10.0;13:50;848.6;22;845.9;04;91.0;99.0;Varias;69.0;Varias
2001-10-04;1532;14.0;0.0;8.9;06:10;19.1;14:50;36.0;3.3;10.0;23:30;848.3;00;844.3;Varias;74.0;99.0;Varias;50.0;Varias
2001-10-05;1532;12.4;9.5;9.5;19:40;15.2;02:00;36.0;3.1;14.2;04:30;845.3;20;842.8;05;80.0;99.0;Varias;42.0;02:05
2001-10-06;1532;9.9;1.6;7.1;22:30;12.7;13:10;36.0;4.2;10.8;23:50;845.6;Varias;842.6;06;99.0;99.0;Varias;99.0;Varias
2001-10-07;1532;9.6;0.8;4.1;06:10;15.1;13:40;36.0;6.1;16.1;16:40;846.5;Varias;844.8;03;71.0;99.0;Varias;48.0;13:45
2001-10-08;1532;7.6;6.4;4.9;22:10;10.3;01:40;36.0;4.4;14.4;04:30;845.6;09;842.5;Varias;96.0;99.0;Varias;78.0;01:40
2001-10-09;1532;6.8;0.0;2.7;Varias;10.8;14:00;36.0;3.1;11.4;01:20;846.7;24;841.6;03;85.0;99.0;Varias;67.0;Varias
2001-10-10;1532;9.4;0.2;4.0;Varias;14.8;13:10;36.0;4.4;14.4;21:30;851.6;23;846.6;Varias;63.0;99.0;23:40;50.0;Varias
