indicativo,p_max,hr,q_max,nw_55,q_mar,q_med,tm_min,ta_max,ts_min,nt_30,w_racha,np_100,nw_91,np_001,ta_min,w_rec,e,np_300,p_mes,w_med,nt_00,ti_max,tm_mes,tm_max,q_min,np_010,fecha,n_cub,n_des,n_nub
3338,,70.0,946.7(23),,1028.6,935.0,2.1,,7.8,0.0,,3.0,,13.0,,,68.0,0.0,73.2,,9.0,6.3,6.6,11.1,920.6(01),7.0,01-12-2003,,,
3338,,68.0,946.4(30),,1029.2,935.7,2.5,,9.7,0.0,,0.0,,11.0,,,68.0,0.0,6.2,,9.0,3.5,7.0,11.5,911.0(01),1.0,01-12-2004,,,
3338,,65.0,945.5(22),,1029.1,935.3,1.2,,7.5,0.0,,,,,,,60.0,,,,13.0,6.9,5.9,10.6,917.0(02),,01-12-2005,,,
3338,,66.0,955.5(31),,1035.8,941.3,1.4,,9.4,0.0,,,,,,,62.0,,,,14.0,6.9,6.0,10.6,923.1(08),,01-12-2006,,,
3338,,,,,,,,,,,,,,,,,,,,,,,,,,,01-12-2007,,,
3338,,62.0,948.1(20),,1027.4,933.8,2.4,,8.7,0.0,,1.0,,8.0,,,59.0,0.0,36.7,,7.0,5.0,6.4,10.4,915.1(14),5.0,01-12-2008,,,
3338,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,01-12-2009,,,
3338,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,01-12-2010,,,
3338,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,01-12-2011,,,
3338,,67.0,948.9(27),,1031.2,937.3,2.5,,9.0,0.0,,,,,,,65.0,,,,11.0,2.7,6.6,10.5,924.0(01),,01-12-2012,,,
3338,,59.0,948.9(21),,1034.0,939.6,0.9,,7.4,0.0,,1.0,,7.0,,,54.0,0.0,32.7,,12.0,6.2,5.9,10.9,915.3(25),5.0,01-12-2013,,,
3338,,56.0,950.1(29),1.0,1033.2,939.4,2.5,,8.0,0.0,,,0.0,,,76.0,56.0,,,3.0,6.0,8.2,7.2,11.9,920.3(01),,01-12-2014,,,
3338,,,951.3(09),,,944.1,,,,,,,,,,,,,,,,,,,935.8(14),,01-12-2015,,,
3338,,,,,,,,,,,,,,,,,,,,,,,,,,,01-12-2016,,,
3338,,58.0,,,,,1.5,,9.9,0.0,,1.0,,8.0,,,57.0,0.0,23.6,,12.0,4.8,6.4,11.2,,4.0,01-12-2017,,,
3338,,66.0,944.3(22),2.0,1027.3,937.0,2.2,,5.7,0.0,,0.0,0.0,7.0,,112.0,65.0,0.0,7.8,4.0,4.0,6.7,7.4,12.4,919.5(13),2.0,01-12-2018,,,
3338,,67.0,943.1(31),5.0,1020.1,930.8,3.6,,10.0,0.0,,,1.0,,,154.0,71.0,,,7.0,2.0,6.3,8.1,12.5,909.7(20),,01-12-2019,,,
3338,,63.0,940.8(21),5.0,1017.1,927.5,2.5,,11.3,0.0,,0.0,0.0,16.0,,178.0,62.0,0.0,29.7,7.0,7.0,6.5,6.1,9.6,907.5(04),7.0,01-12-2020,,,
3338,,65.0,940.4(31),2.0,1021.4,932.1,4.2,,8.4,0.0,,,0.0,,,150.0,72.0,,,6.0,0.0,8.1,8.4,12.5,917.9(25),,01-12-2021,9.0,7.0,14.0
3338,,76.0,943.3(27),1.0,1016.6,927.7,4.7,,11.4,0.0,,5.0,0.0,22.0,,114.0,83.0,0.0,130.3,5.0,1.0,7.2,8.1,11.4,911.2(09),12.0,01-12-2022,17.0,4.0,10.0
3338,,,,,,,,,,,,1.0,,6.0,,,,0.0,14.3,0.0,,,,,,3.0,01-12-2023,8.0,15.0,8.0
3338,,,949.4(16),,,937.6,,,,,,0.0,,6.0,,,,0.0,1.3,0.0,,,,,927.8(11),0.0,01-12-2024,5.0,12.0,14.0
