fecha;Abedul;Aligustre;Aliso;Arce;Artemisia;Castaño;Compuestas;Corylus;Cupresáceas/Taxáceas;Ericaceae;Eucalipto;Fresno;Gramíneas;Moreras;Olivo;Olmos;Otros;PNI (Polen no identificado);Pinos;Plantago;Plátano de paseo;Populus;Quenopodiáceas/Amarantáceas;Quercus;Rumex (Acederas);Sauces;Urticaceae (Ortigas)
1999-01-24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;209.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-01-25;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;321.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-01-26;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;95.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-01-27;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;331.0;0.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-01-28;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1507.0;0.0;0.0;49.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-01-29;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;1798.0;0.0;0.0;120.0;0.0;0.0;0.0;21.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-01-30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1151.0;0.0;0.0;228.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-01-31;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;369.0;0.0;0.0;118.0;4.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-01;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;71.0;0.0;0.0;59.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-02;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;0.0;0.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-04;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;225.0;0.0;0.0;203.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-05;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1905.0;0.0;0.0;299.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-06;0.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;2284.0;0.0;0.0;272.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-07;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;276.0;0.0;0.0;109.0;31.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-08;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;119.0;0.0;0.0;68.0;32.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-09;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;76.0;0.0;0.0;52.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-10;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;200.0;0.0;0.0;44.0;15.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-11;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;33.0;0.0;0.0;16.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;20.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;19.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;21.0;10.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-02-28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-03-01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-03-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-03-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-03-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-03-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-03-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-03-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-03-08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.0;0.0;0.0;10.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0
1999-03-09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;55.0;0.0;0.0;0.0;3.0;0.0
1999-03-10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-03-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-03-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-03-13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-03-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-03-15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;142.0;0.0;0.0;2.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;4.0;0.0;0.0
1999-03-16;0.0;0.0;5.0;0.0;0.0;0.0;0.0;2.0;185.0;0.0;0.0;3.0;3.0;0.0;0.0;15.0;0.0;0.0;3.0;0.0;0.0;17.0;0.0;0.0;8.0;0.0;0.0
1999-03-17;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;577.0;0.0;0.0;4.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;7.0;18.0;0.0;0.0;14.0;0.0;0.0
1999-03-18;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;285.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;1.0;0.0;10.0;41.0;0.0;0.0;9.0;0.0;0.0
1999-03-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;375.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;10.0;64.0;0.0;0.0;7.0;0.0;0.0
1999-03-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-03-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-03-22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;53.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;14.0;30.0;0.0;0.0;0.0;0.0;0.0
1999-03-23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;20.0;0.0;0.0;4.0;0.0;0.0
1999-03-24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;8.0;0.0;0.0;1.0;0.0;0.0
1999-03-25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;6.0;13.0;0.0;0.0;1.0;0.0;0.0
1999-03-26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;10.0;8.0;0.0;0.0;2.0;1.0;0.0
1999-03-27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;10.0;0.0;0.0;0.0;2.0;0.0
1999-03-28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-03-29;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;7.0;18.0;0.0;12.0;0.0;0.0;0.0
1999-03-30;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;7.0;0.0;4.0;16.0;0.0;14.0;2.0;0.0;0.0
1999-03-31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;101.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;1.0;18.0;0.0;10.0;4.0;0.0;0.0
1999-04-01;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;4.0;20.0;0.0;9.0;2.0;0.0;0.0
1999-04-02;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;7.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;7.0;26.0;0.0;14.0;0.0;0.0;0.0
1999-04-03;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;12.0;0.0;2.0;12.0;0.0;5.0;0.0;0.0;0.0
1999-04-04;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;7.0;11.0;0.0;3.0;0.0;0.0;0.0
1999-04-05;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;7.0;28.0;0.0;19.0;0.0;0.0;1.0
1999-04-06;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;8.0;33.0;0.0;76.0;0.0;0.0;0.0
1999-04-07;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;34.0;0.0;12.0;12.0;0.0;78.0;0.0;0.0;0.0
1999-04-08;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;9.0;2.0;0.0;22.0;0.0;0.0;0.0
1999-04-09;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;4.0;1.0;0.0;32.0;0.0;0.0;0.0
1999-04-10;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;12.0;0.0;0.0;47.0;0.0;0.0;0.0
1999-04-11;48.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;5.0;25.0;0.0;0.0;0.0;0.0;24.0;1.0;140.0;1.0;0.0;5.0;0.0;0.0;5.0
1999-04-12;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;3.0;19.0;0.0;0.0;0.0;0.0;9.0;0.0;108.0;0.0;0.0;10.0;0.0;0.0;7.0
1999-04-13;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;0.0;0.0;0.0;0.0;17.0;0.0;44.0;0.0;0.0;9.0;0.0;0.0;0.0
1999-04-14;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;6.0;93.0;0.0;0.0;0.0;4.0;17.0;1.0;128.0;2.0;0.0;17.0;0.0;0.0;0.0
1999-04-15;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;8.0;16.0;0.0;0.0;0.0;0.0;27.0;0.0;32.0;1.0;0.0;6.0;0.0;0.0;7.0
1999-04-16;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;4.0;36.0;0.0;0.0;0.0;0.0;8.0;2.0;18.0;0.0;0.0;0.0;0.0;0.0;1.0
1999-04-17;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;7.0;2.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0
1999-04-18;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;1.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;5.0;7.0;4.0;20.0;0.0;0.0;2.0;0.0;0.0;0.0
1999-04-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;4.0;0.0;0.0;15.0;77.0;0.0;0.0;0.0;18.0;56.0;9.0;31.0;0.0;0.0;363.0;2.0;0.0;0.0
1999-04-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;58.0;0.0;0.0;0.0;9.0;16.0;4.0;11.0;0.0;0.0;130.0;0.0;0.0;0.0
1999-04-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;38.0;137.0;0.0;0.0;0.0;3.0;40.0;3.0;10.0;0.0;0.0;57.0;6.0;0.0;1.0
1999-04-22;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;12.0;55.0;0.0;0.0;0.0;7.0;58.0;5.0;2.0;0.0;0.0;32.0;3.0;0.0;0.0
1999-04-23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;13.0;34.0;0.0;0.0;0.0;4.0;24.0;10.0;1.0;0.0;0.0;81.0;3.0;0.0;2.0
1999-04-24;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;4.0;0.0;0.0;7.0;12.0;0.0;0.0;0.0;6.0;12.0;9.0;0.0;0.0;0.0;281.0;6.0;0.0;2.0
1999-04-25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;18.0;31.0;0.0;0.0;0.0;2.0;24.0;5.0;2.0;0.0;0.0;102.0;2.0;0.0;2.0
1999-04-26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;9.0;37.0;0.0;0.0;0.0;3.0;18.0;3.0;0.0;0.0;0.0;18.0;2.0;0.0;2.0
1999-04-27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;7.0;3.0;0.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0
1999-04-28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;3.0;4.0;2.0;1.0;0.0;0.0;21.0;0.0;0.0;0.0
1999-04-29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;48.0;0.0;0.0;2.0
1999-04-30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;20.0;2.0;1.0;0.0;0.0;0.0;28.0;0.0;0.0;1.0
1999-05-01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;5.0;0.0;0.0;0.0;9.0;2.0;9.0;0.0;0.0;0.0;67.0;0.0;0.0;0.0
1999-05-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;17.0;16.0;0.0;0.0;0.0;4.0;14.0;3.0;0.0;0.0;0.0;24.0;0.0;0.0;16.0
1999-05-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;22.0;0.0;0.0;0.0;4.0;19.0;5.0;0.0;0.0;0.0;12.0;1.0;0.0;24.0
1999-05-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;11.0;14.0;0.0;0.0;0.0;12.0;12.0;12.0;0.0;0.0;0.0;110.0;2.0;0.0;40.0
1999-05-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;0.0;12.0;14.0;9.0;0.0;0.0;0.0;198.0;1.0;0.0;6.0
1999-05-06;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;7.0;15.0;0.0;0.0;0.0;11.0;4.0;4.0;0.0;0.0;0.0;185.0;2.0;0.0;4.0
1999-05-07;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;6.0;0.0;0.0;0.0;8.0;1.0;5.0;0.0;0.0;0.0;70.0;2.0;0.0;1.0
1999-05-08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;8.0;22.0;1.0;0.0;0.0;6.0;5.0;12.0;0.0;0.0;0.0;336.0;4.0;0.0;9.0
1999-05-09;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0;20.0;15.0;24.0;0.0;0.0;41.0;6.0;10.0;0.0;0.0;0.0;411.0;8.0;0.0;5.0
1999-05-10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;8.0;24.0;20.0;0.0;0.0;12.0;19.0;15.0;0.0;0.0;1.0;942.0;13.0;0.0;7.0
1999-05-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;12.0;10.0;1.0;0.0;0.0;11.0;54.0;6.0;0.0;0.0;0.0;564.0;5.0;0.0;5.0
1999-05-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;12.0;25.0;5.0;0.0;0.0;46.0;51.0;27.0;0.0;0.0;0.0;979.0;14.0;0.0;12.0
1999-05-13;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;7.0;0.0;0.0;12.0;12.0;12.0;0.0;0.0;58.0;110.0;42.0;0.0;0.0;2.0;1103.0;14.0;0.0;6.0
1999-05-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;18.0;15.0;2.0;0.0;0.0;35.0;14.0;14.0;0.0;0.0;10.0;484.0;9.0;0.0;0.0
1999-05-15;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;7.0;10.0;3.0;0.0;0.0;13.0;10.0;22.0;0.0;0.0;4.0;268.0;6.0;0.0;1.0
1999-05-16;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;29.0;14.0;25.0;0.0;0.0;26.0;52.0;45.0;0.0;0.0;7.0;416.0;15.0;0.0;4.0
1999-05-17;0.0;1.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;2.0;0.0;0.0;10.0;7.0;24.0;0.0;0.0;18.0;6.0;25.0;0.0;0.0;15.0;139.0;4.0;0.0;3.0
1999-05-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;29.0;2.0;0.0;0.0
1999-05-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;14.0;7.0;0.0;0.0;0.0;1.0;58.0;4.0;0.0;2.0
1999-05-20;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;17.0;0.0;2.0;0.0;0.0;7.0;4.0;2.0;0.0;0.0;10.0;51.0;6.0;0.0;3.0
1999-05-21;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;24.0;1.0;0.0;0.0;0.0;28.0;14.0;2.0;0.0;0.0;12.0;127.0;10.0;0.0;1.0
1999-05-22;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;35.0;3.0;0.0;0.0;24.0;2.0;0.0;0.0;0.0;18.0;28.0;20.0;0.0;0.0;4.0;206.0;9.0;0.0;1.0
1999-05-23;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;1.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;28.0;42.0;24.0;0.0;0.0;6.0;308.0;16.0;0.0;0.0
