fecha;mag007;mag008;mag012;mag014
2011-07-30;9.0;15.0;29.0;108.0
2011-07-31;9.0;7.0;20.0;108.0
2011-08-01;14.0;28.0;50.0;75.0
2011-08-02;10.0;13.0;28.0;76.0
2011-08-03;18.0;39.0;67.0;68.0
2011-08-04;15.0;41.0;64.0;76.0
2011-08-05;15.0;38.0;60.0;58.0
2011-08-06;9.0;16.0;30.0;64.0
2011-08-07;10.0;6.0;21.0;64.0
2011-08-08;12.0;18.0;38.0;78.0
2011-08-09;11.0;19.0;37.0;69.0
2011-08-10;12.0;16.0;35.0;73.0
2011-08-11;15.0;19.0;42.0;76.0
2011-08-12;19.0;34.0;63.0;66.0
2011-08-13;11.0;20.0;36.0;83.0
2011-08-14;10.0;23.0;38.0;76.0
2011-08-15;17.0;31.0;57.0;57.0
2011-08-16;39.0;52.0;111.0;55.0
2011-08-17;26.0;37.0;77.0;63.0
2011-08-18;32.0;44.0;93.0;54.0
2011-08-19;19.0;33.0;62.0;72.0
2011-08-20;11.0;16.0;33.0;74.0
2011-08-21;10.0;12.0;28.0;74.0
2011-08-22;11.0;13.0;29.0;70.0
2011-08-23;18.0;30.0;57.0;63.0
2011-08-24;11.0;24.0;40.0;68.0
2011-08-25;21.0;40.0;73.0;51.0
2011-08-26;9.0;12.0;25.0;61.0
2011-08-27;10.0;24.0;39.0;63.0
2011-08-28;8.0;22.0;34.0;70.0
2011-08-29;36.0;48.0;104.0;56.0
2011-08-30;25.0;45.0;83.0;61.0
2011-08-31;11.0;19.0;36.0;49.0
2011-09-01;12.0;18.0;37.0;46.0
2011-09-02;13.0;17.0;38.0;58.0
2011-09-03;16.0;36.0;60.0;43.0
2011-09-04;9.0;11.0;25.0;59.0
2011-09-05;25.0;39.0;77.0;52.0
2011-09-06;21.0;31.0;62.0;61.0
2011-09-07;45.0;64.0;134.0;53.0
2011-09-08;31.0;58.0;105.0;56.0
2011-09-09;46.0;71.0;141.0;57.0
2011-09-10;21.0;41.0;73.0;68.0
2011-09-11;8.0;20.0;32.0;57.0
2011-09-12;41.0;53.0;115.0;52.0
2011-09-13;39.0;58.0;118.0;53.0
2011-09-14;20.0;27.0;58.0;57.0
2011-09-15;21.0;30.0;63.0;58.0
2011-09-16;19.0;36.0;65.0;66.0
2011-09-17;15.0;39.0;61.0;62.0
2011-09-18;8.0;13.0;25.0;74.0
2011-09-19;20.0;32.0;63.0;48.0
2011-09-20;37.0;46.0;104.0;52.0
2011-09-21;25.0;57.0;96.0;50.0
2011-09-22;58.0;69.0;159.0;46.0
2011-09-23;44.0;57.0;125.0;54.0
2011-09-24;8.0;23.0;34.0;72.0
2011-09-25;25.0;45.0;83.0;58.0
2011-09-26;29.0;59.0;103.0;57.0
2011-09-27;48.0;62.0;135.0;51.0
2011-09-28;36.0;54.0;109.0;41.0
2011-09-29;24.0;40.0;77.0;50.0
2011-09-30;18.0;30.0;57.0;62.0
2011-10-01;7.0;14.0;24.0;75.0
2011-10-02;14.0;28.0;50.0;67.0
2011-10-03;39.0;62.0;121.0;39.0
2011-10-04;55.0;62.0;146.0;53.0
2011-10-05;41.0;65.0;128.0;39.0
2011-10-06;37.0;56.0;112.0;29.0
2011-10-07;15.0;25.0;48.0;42.0
2011-10-08;6.0;15.0;24.0;52.0
2011-10-09;11.0;19.0;36.0;45.0
2011-10-10;57.0;48.0;135.0;36.0
2011-10-11;75.0;71.0;186.0;23.0
2011-10-12;45.0;56.0;125.0;33.0
2011-10-13;57.0;66.0;153.0;28.0
2011-10-14;60.0;63.0;155.0;34.0
2011-10-15;27.0;40.0;81.0;42.0
2011-10-16;44.0;51.0;119.0;41.0
2011-10-17;49.0;54.0;130.0;34.0
2011-10-18;75.0;67.0;182.0;26.0
2011-10-19;62.0;62.0;157.0;31.0
2011-10-20;17.0;36.0;62.0;37.0
2011-10-21;43.0;47.0;113.0;38.0
2011-10-22;20.0;39.0;69.0;41.0
2011-10-23;4.0;12.0;17.0;53.0
2011-10-24;8.0;22.0;35.0;41.0
2011-10-25;3.0;17.0;22.0;46.0
2011-10-26;13.0;25.0;46.0;36.0
2011-10-27;9.0;21.0;36.0;44.0
2011-10-28;19.0;32.0;61.0;30.0
2011-10-29;23.0;28.0;64.0;35.0
2011-10-30;36.0;28.0;83.0;35.0
2011-10-31;38.0;41.0;99.0;23.0
2011-11-01;7.0;23.0;34.0;35.0
2011-11-02;9.0;18.0;31.0;42.0
2011-11-03;14.0;24.0;46.0;42.0
2011-11-04;9.0;27.0;41.0;38.0
2011-11-05;7.0;24.0;35.0;38.0
2011-11-06;14.0;32.0;54.0;38.0
2011-11-07;46.0;47.0;118.0;12.0
2011-11-08;34.0;41.0;93.0;26.0
2011-11-09;23.0;51.0;86.0;19.0
2011-11-10;50.0;50.0;127.0;15.0
2011-11-11;66.0;44.0;146.0;23.0
2011-11-12;14.0;21.0;43.0;40.0
2011-11-13;6.0;9.0;18.0;56.0
2011-11-14;14.0;26.0;47.0;45.0
2011-11-15;19.0;46.0;76.0;24.0
2011-11-16;67.0;60.0;163.0;20.0
2011-11-17;28.0;43.0;86.0;22.0
2011-11-18;23.0;42.0;78.0;33.0
2011-11-19;7.0;15.0;25.0;55.0
2011-11-20;9.0;25.0;40.0;37.0
2011-11-21;32.0;45.0;94.0;22.0
2011-11-22;33.0;55.0;106.0;15.0
2011-11-23;15.0;36.0;60.0;31.0
2011-11-24;83.0;56.0;184.0;30.0
2011-11-25;58.0;62.0;152.0;16.0
2011-11-26;64.0;47.0;145.0;27.0
2011-11-27;59.0;51.0;141.0;20.0
2011-11-28;111.0;73.0;244.0;13.0
2011-11-29;147.0;75.0;301.0;12.0
2011-11-30;140.0;80.0;295.0;12.0
2011-12-01;60.0;53.0;145.0;11.0
2011-12-02;11.0;38.0;54.0;31.0
2011-12-03;95.0;70.0;216.0;17.0
2011-12-04;74.0;57.0;170.0;12.0
2011-12-05;58.0;49.0;138.0;15.0
2011-12-06;41.0;44.0;107.0;27.0
2011-12-07;81.0;43.0;166.0;8.0
2011-12-08;100.0;49.0;202.0;11.0
2011-12-09;61.0;48.0;142.0;7.0
2011-12-10;38.0;40.0;97.0;6.0
2011-12-11;11.0;29.0;46.0;15.0
2011-12-12;9.0;30.0;44.0;22.0
2011-12-13;7.0;20.0;30.0;38.0
2011-12-14;6.0;21.0;30.0;39.0
2011-12-15;9.0;27.0;41.0;33.0
2011-12-16;0.0;0.0;0.0;47.0
2011-12-17;3.0;35.0;39.0;36.0
2011-12-18;11.0;42.0;58.0;32.0
2011-12-19;99.0;71.0;223.0;14.0
2011-12-20;135.0;73.0;279.0;8.0
2011-12-21;135.0;70.0;276.0;7.0
2011-12-22;211.0;81.0;404.0;8.0
2011-12-23;185.0;79.0;363.0;6.0
2011-12-24;9.0;23.0;37.0;32.0
2011-12-25;61.0;49.0;142.0;26.0
2011-12-26;69.0;59.0;166.0;15.0
2011-12-27;138.0;77.0;288.0;8.0
2011-12-28;97.0;69.0;217.0;11.0
2011-12-29;22.0;40.0;74.0;29.0
2011-12-30;89.0;66.0;202.0;14.0
2011-12-31;83.0;64.0;191.0;10.0
2012-01-01;32.0;42.0;91.0;17.0
2012-01-02;4.0;22.0;29.0;38.0
2012-01-03;80.0;64.0;186.0;9.0
2012-01-04;153.0;77.0;311.0;11.0
2012-01-05;175.0;80.0;348.0;7.0
2012-01-06;43.0;39.0;105.0;20.0
2012-01-07;74.0;55.0;168.0;17.0
2012-01-08;81.0;57.0;181.0;18.0
2012-01-09;114.0;67.0;242.0;11.0
2012-01-10;112.0;67.0;239.0;13.0
2012-01-11;85.0;66.0;197.0;14.0
2012-01-12;86.0;66.0;198.0;12.0
2012-01-13;127.0;74.0;268.0;6.0
2012-01-14;130.0;65.0;265.0;13.0
2012-01-15;59.0;52.0;143.0;6.0
2012-01-16;20.0;37.0;68.0;23.0
2012-01-17;20.0;35.0;65.0;34.0
2012-01-18;110.0;70.0;239.0;14.0
2012-01-19;110.0;70.0;239.0;9.0
2012-01-20;102.0;60.0;216.0;13.0
2012-01-21;27.0;41.0;83.0;23.0
2012-01-22;74.0;55.0;168.0;13.0
2012-01-23;33.0;41.0;92.0;16.0
2012-01-24;82.0;50.0;176.0;24.0
2012-01-25;109.0;67.0;234.0;12.0
2012-01-26;125.0;69.0;261.0;9.0
2012-01-27;40.0;43.0;105.0;18.0
2012-01-28;9.0;22.0;36.0;42.0
2012-01-29;4.0;18.0;25.0;50.0
2012-01-30;62.0;56.0;151.0;24.0
2012-01-31;82.0;64.0;189.0;15.0
2012-02-01;66.0;62.0;163.0;14.0
2012-02-02;7.0;19.0;31.0;50.0
2012-02-03;5.0;15.0;23.0;58.0
2012-02-04;4.0;11.0;17.0;60.0
2012-02-05;4.0;20.0;27.0;49.0
2012-02-06;25.0;34.0;72.0;38.0
2012-02-07;11.0;24.0;41.0;40.0
2012-02-08;9.0;26.0;40.0;48.0
2012-02-09;38.0;49.0;107.0;25.0
2012-02-10;83.0;57.0;184.0;27.0
2012-02-11;11.0;29.0;47.0;46.0
2012-02-12;5.0;21.0;28.0;53.0
2012-02-13;10.0;26.0;41.0;47.0
2012-02-14;31.0;51.0;99.0;25.0
2012-02-15;25.0;38.0;77.0;35.0
2012-02-16;43.0;40.0;106.0;35.0
2012-02-17;44.0;42.0;110.0;39.0
2012-02-18;42.0;55.0;120.0;29.0
2012-02-19;12.0;35.0;54.0;39.0
2012-02-20;16.0;36.0;61.0;42.0
2012-02-21;46.0;61.0;131.0;22.0
2012-02-22;77.0;68.0;187.0;28.0
2012-02-23;99.0;75.0;226.0;29.0
2012-02-24;117.0;82.0;262.0;21.0
2012-02-25;51.0;63.0;141.0;26.0
2012-02-26;37.0;51.0;108.0;37.0
2012-02-27;67.0;56.0;158.0;35.0
2012-02-28;93.0;74.0;216.0;29.0
2012-02-29;36.0;61.0;116.0;30.0
2012-03-01;39.0;56.0;116.0;34.0
2012-03-02;19.0;40.0;70.0;36.0
2012-03-03;5.0;27.0;35.0;45.0
2012-03-04;4.0;19.0;25.0;45.0
2012-03-05;11.0;29.0;46.0;49.0
2012-03-06;15.0;41.0;64.0;40.0
2012-03-07;21.0;46.0;79.0;40.0
2012-03-08;50.0;54.0;130.0;34.0
2012-03-09;21.0;43.0;74.0;36.0
2012-03-10;20.0;42.0;73.0;45.0
2012-03-11;19.0;36.0;66.0;44.0
2012-03-12;43.0;48.0;114.0;38.0
2012-03-13;70.0;65.0;172.0;30.0
2012-03-14;59.0;67.0;159.0;30.0
2012-03-15;20.0;44.0;75.0;44.0
2012-03-16;13.0;31.0;51.0;55.0
2012-03-17;3.0;15.0;20.0;61.0
2012-03-18;3.0;15.0;19.0;60.0
2012-03-19;4.0;17.0;23.0;59.0
2012-03-20;9.0;21.0;34.0;58.0
2012-03-21;10.0;25.0;40.0;47.0
2012-03-22;33.0;48.0;99.0;30.0
2012-03-23;28.0;47.0;90.0;39.0
2012-03-24;7.0;29.0;40.0;61.0
2012-03-25;12.0;33.0;51.0;51.0
2012-03-26;13.0;28.0;48.0;55.0
2012-03-27;12.0;34.0;52.0;59.0
2012-03-28;13.0;36.0;55.0;62.0
2012-03-29;8.0;31.0;43.0;62.0
2012-03-30;15.0;43.0;66.0;52.0
2012-03-31;23.0;48.0;84.0;48.0
2012-04-01;13.0;34.0;54.0;59.0
2012-04-02;11.0;29.0;46.0;53.0
2012-04-03;10.0;29.0;44.0;50.0
2012-04-04;9.0;38.0;52.0;34.0
2012-04-05;5.0;15.0;22.0;61.0
2012-04-06;3.0;9.0;14.0;76.0
2012-04-07;4.0;14.0;19.0;66.0
2012-04-08;14.0;30.0;52.0;46.0
2012-04-09;17.0;31.0;57.0;52.0
2012-04-10;3.0;22.0;26.0;56.0
2012-04-11;4.0;17.0;23.0;68.0
2012-04-12;11.0;32.0;49.0;45.0
2012-04-13;5.0;17.0;24.0;64.0
2012-04-14;3.0;14.0;18.0;72.0
2012-04-15;3.0;13.0;17.0;73.0
2012-04-16;4.0;12.0;19.0;81.0
2012-04-17;12.0;26.0;44.0;55.0
2012-04-18;3.0;11.0;15.0;73.0
2012-04-19;4.0;9.0;15.0;76.0
2012-04-20;6.0;13.0;22.0;66.0
2012-04-21;7.0;11.0;22.0;52.0
2012-04-22;5.0;9.0;16.0;65.0
2012-04-23;6.0;11.0;21.0;69.0
2012-04-24;4.0;9.0;16.0;79.0
2012-04-25;6.0;15.0;24.0;65.0
2012-04-26;7.0;16.0;26.0;57.0
2012-04-27;15.0;21.0;44.0;37.0
2012-04-28;6.0;17.0;25.0;68.0
2012-04-29;5.0;10.0;19.0;70.0
2012-04-30;6.0;15.0;25.0;61.0
2012-05-01;6.0;18.0;26.0;58.0
2012-05-02;7.0;21.0;31.0;58.0
2012-05-03;19.0;29.0;57.0;37.0
2012-05-04;7.0;16.0;26.0;57.0
2012-05-05;6.0;11.0;20.0;60.0
2012-05-06;6.0;10.0;19.0;60.0
2012-05-07;20.0;23.0;53.0;49.0
2012-05-08;9.0;16.0;30.0;34.0
2012-05-09;47.0;31.0;103.0;33.0
2012-05-10;20.0;34.0;64.0;45.0
2012-05-11;14.0;33.0;54.0;52.0
2012-05-12;13.0;33.0;52.0;49.0
2012-05-13;5.0;16.0;24.0;55.0
2012-05-14;10.0;20.0;36.0;53.0
2012-05-15;5.0;12.0;19.0;70.0
2012-05-16;16.0;27.0;50.0;66.0
2012-05-17;8.0;18.0;31.0;65.0
2012-05-18;9.0;23.0;37.0;60.0
2012-05-19;5.0;8.0;15.0;53.0
2012-05-20;5.0;11.0;18.0;57.0
2012-05-21;4.0;18.0;24.0;54.0
2012-05-22;13.0;23.0;43.0;48.0
2012-05-23;12.0;23.0;42.0;52.0
2012-05-24;17.0;30.0;56.0;70.0
2012-05-25;23.0;37.0;73.0;61.0
2012-05-26;3.0;8.0;13.0;71.0
2012-05-27;4.0;17.0;23.0;61.0
2012-05-28;7.0;18.0;29.0;71.0
2012-05-29;8.0;19.0;31.0;72.0
2012-05-30;20.0;42.0;72.0;52.0
2012-05-31;11.0;31.0;47.0;66.0
2012-06-01;11.0;25.0;42.0;70.0
2012-06-02;8.0;22.0;34.0;62.0
2012-06-03;7.0;7.0;17.0;65.0
2012-06-04;12.0;26.0;45.0;63.0
2012-06-05;11.0;15.0;31.0;75.0
2012-06-06;12.0;13.0;32.0;36.0
2012-06-07;8.0;10.0;23.0;47.0
2012-06-08;9.0;14.0;27.0;62.0
2012-06-09;8.0;20.0;31.0;57.0
2012-06-10;5.0;5.0;14.0;49.0
2012-06-11;6.0;7.0;16.0;64.0
2012-06-12;6.0;7.0;16.0;57.0
2012-06-13;11.0;25.0;42.0;54.0
2012-06-14;8.0;16.0;29.0;67.0
2012-06-15;7.0;13.0;24.0;50.0
2012-06-16;7.0;13.0;23.0;40.0
2012-06-17;6.0;10.0;20.0;44.0
2012-06-18;18.0;20.0;47.0;40.0
2012-06-19;13.0;20.0;39.0;44.0
2012-06-20;13.0;20.0;40.0;54.0
2012-06-21;5.0;8.0;16.0;61.0
2012-06-22;9.0;22.0;35.0;70.0
2012-06-23;6.0;22.0;31.0;73.0
2012-06-24;6.0;22.0;31.0;80.0
2012-06-25;8.0;21.0;33.0;85.0
2012-06-26;21.0;34.0;66.0;62.0
2012-06-27;22.0;39.0;72.0;45.0
2012-06-28;4.0;19.0;26.0;64.0
2012-06-29;6.0;14.0;23.0;59.0
2012-06-30;4.0;10.0;17.0;68.0
2012-07-01;6.0;7.0;15.0;64.0
2012-07-02;12.0;20.0;38.0;61.0
2012-07-03;23.0;40.0;76.0;49.0
2012-07-04;12.0;22.0;41.0;55.0
2012-07-05;5.0;11.0;20.0;63.0
2012-07-06;8.0;17.0;29.0;56.0
2012-07-07;6.0;14.0;24.0;56.0
2012-07-08;5.0;15.0;22.0;59.0
2012-07-09;5.0;20.0;29.0;64.0
2012-07-10;5.0;19.0;27.0;66.0
2012-07-11;14.0;27.0;49.0;63.0
2012-07-12;10.0;22.0;37.0;74.0
2012-07-13;17.0;28.0;54.0;58.0
2012-07-14;5.0;8.0;17.0;61.0
2012-07-15;5.0;11.0;19.0;76.0
2012-07-16;9.0;19.0;33.0;64.0
2012-07-17;8.0;20.0;33.0;66.0
2012-07-18;10.0;22.0;37.0;74.0
2012-07-19;18.0;42.0;70.0;48.0
2012-07-20;11.0;26.0;43.0;57.0
2012-07-21;5.0;7.0;15.0;72.0
2012-07-22;5.0;7.0;15.0;77.0
2012-07-23;17.0;30.0;56.0;66.0
2012-07-24;7.0;11.0;23.0;80.0
2012-07-25;8.0;14.0;26.0;78.0
2012-07-26;12.0;20.0;38.0;66.0
2012-07-27;10.0;21.0;36.0;69.0
2012-07-28;7.0;10.0;21.0;76.0
2012-07-29;9.0;17.0;30.0;71.0
2012-07-30;10.0;32.0;47.0;65.0
2012-07-31;20.0;34.0;65.0;62.0
2012-08-01;5.0;21.0;29.0;65.0
2012-08-02;11.0;36.0;52.0;54.0
2012-08-03;7.0;22.0;33.0;68.0
2012-08-04;6.0;22.0;30.0;66.0
2012-08-05;4.0;15.0;22.0;50.0
2012-08-06;8.0;16.0;28.0;58.0
2012-08-07;10.0;22.0;37.0;54.0
2012-08-08;9.0;20.0;34.0;63.0
2012-08-09;22.0;39.0;72.0;44.0
2012-08-10;32.0;43.0;92.0;34.0
2012-08-11;27.0;28.0;70.0;48.0
2012-08-12;3.0;10.0;14.0;69.0
2012-08-13;13.0;23.0;43.0;54.0
2012-08-14;7.0;13.0;23.0;52.0
2012-08-15;5.0;4.0;11.0;53.0
2012-08-16;12.0;14.0;33.0;47.0
2012-08-17;22.0;39.0;72.0;43.0
2012-08-18;9.0;23.0;37.0;58.0
2012-08-19;10.0;14.0;30.0;60.0
2012-08-20;23.0;32.0;68.0;44.0
2012-08-21;29.0;41.0;85.0;33.0
2012-08-22;20.0;31.0;61.0;42.0
2012-08-23;4.0;19.0;25.0;57.0
2012-08-24;5.0;15.0;23.0;63.0
2012-08-25;4.0;12.0;18.0;57.0
2012-08-26;16.0;23.0;48.0;60.0
2012-08-27;17.0;28.0;53.0;58.0
2012-08-28;6.0;24.0;34.0;57.0
2012-08-29;8.0;20.0;33.0;43.0
2012-08-30;9.0;21.0;35.0;58.0
2012-08-31;9.0;15.0;29.0;50.0
2012-09-01;5.0;10.0;18.0;59.0
2012-09-02;5.0;10.0;18.0;70.0
2012-09-03;7.0;14.0;25.0;65.0
2012-09-04;9.0;19.0;33.0;61.0
2012-09-05;22.0;27.0;61.0;62.0
2012-09-06;20.0;34.0;65.0;63.0
2012-09-07;28.0;36.0;79.0;63.0
2012-09-08;7.0;18.0;29.0;78.0
2012-09-09;5.0;21.0;29.0;65.0
2012-09-10;6.0;23.0;33.0;62.0
2012-09-11;27.0;48.0;90.0;41.0
2012-09-12;22.0;43.0;77.0;39.0
2012-09-13;8.0;15.0;27.0;49.0
2012-09-14;19.0;38.0;67.0;40.0
2012-09-15;33.0;34.0;84.0;49.0
2012-09-16;34.0;49.0;102.0;41.0
2012-09-17;10.0;39.0;55.0;44.0
2012-09-18;29.0;41.0;85.0;36.0
2012-09-19;10.0;18.0;34.0;53.0
2012-09-20;13.0;17.0;37.0;53.0
2012-09-21;13.0;21.0;41.0;54.0
2012-09-22;24.0;28.0;64.0;46.0
2012-09-23;13.0;12.0;33.0;42.0
2012-09-24;6.0;8.0;16.0;57.0
2012-09-25;5.0;10.0;18.0;52.0
2012-09-26;12.0;24.0;42.0;43.0
2012-09-27;24.0;41.0;79.0;21.0
2012-09-28;22.0;27.0;60.0;20.0
2012-09-29;10.0;15.0;30.0;41.0
2012-09-30;7.0;17.0;27.0;47.0
2012-10-01;23.0;47.0;83.0;27.0
2012-10-02;29.0;50.0;95.0;28.0
2012-10-03;39.0;56.0;115.0;33.0
2012-10-04;67.0;70.0;173.0;31.0
2012-10-05;43.0;65.0;130.0;35.0
2012-10-06;21.0;46.0;79.0;31.0
2012-10-07;23.0;44.0;79.0;29.0
2012-10-08;56.0;54.0;139.0;32.0
2012-10-09;40.0;47.0;109.0;21.0
2012-10-10;30.0;26.0;73.0;24.0
2012-10-11;6.0;12.0;21.0;40.0
2012-10-12;11.0;19.0;37.0;32.0
2012-10-13;6.0;16.0;26.0;44.0
2012-10-14;4.0;14.0;20.0;49.0
2012-10-15;23.0;33.0;68.0;37.0
2012-10-16;56.0;50.0;136.0;22.0
2012-10-17;65.0;53.0;153.0;29.0
2012-10-18;13.0;26.0;46.0;40.0
2012-10-19;11.0;28.0;46.0;36.0
2012-10-20;10.0;25.0;40.0;34.0
2012-10-21;20.0;32.0;63.0;29.0
2012-10-22;71.0;53.0;162.0;17.0
2012-10-23;58.0;53.0;142.0;20.0
2012-10-24;35.0;44.0;97.0;14.0
2012-10-25;10.0;15.0;30.0;36.0
2012-10-26;11.0;25.0;42.0;35.0
2012-10-27;24.0;27.0;64.0;30.0
2012-10-28;7.0;17.0;28.0;49.0
2012-10-29;51.0;48.0;126.0;21.0
2012-10-30;33.0;46.0;97.0;13.0
2012-10-31;30.0;32.0;78.0;29.0
2012-11-01;6.0;14.0;22.0;44.0
2012-11-02;9.0;22.0;36.0;39.0
2012-11-03;12.0;27.0;47.0;27.0
2012-11-04;13.0;25.0;45.0;28.0
2012-11-05;22.0;32.0;66.0;35.0
2012-11-06;24.0;35.0;72.0;25.0
2012-11-07;18.0;29.0;58.0;30.0
2012-11-08;37.0;40.0;97.0;17.0
2012-11-09;7.0;18.0;29.0;35.0
2012-11-10;5.0;15.0;22.0;45.0
2012-11-11;5.0;13.0;21.0;51.0
2012-11-12;14.0;24.0;46.0;42.0
2012-11-13;20.0;33.0;64.0;34.0
2012-11-14;16.0;26.0;50.0;32.0
2012-11-15;32.0;31.0;81.0;24.0
2012-11-16;27.0;38.0;80.0;24.0
2012-11-17;16.0;29.0;54.0;30.0
2012-11-18;10.0;23.0;39.0;30.0
2012-11-19;33.0;38.0;89.0;18.0
2012-11-20;68.0;52.0;156.0;8.0
2012-11-21;39.0;46.0;106.0;13.0
2012-11-22;96.0;48.0;195.0;24.0
2012-11-23;109.0;58.0;225.0;12.0
2012-11-24;73.0;50.0;161.0;12.0
2012-11-25;24.0;37.0;74.0;15.0
2012-11-26;13.0;41.0;61.0;22.0
2012-11-27;20.0;42.0;73.0;22.0
2012-11-28;25.0;40.0;78.0;24.0
2012-11-29;18.0;42.0;70.0;28.0
2012-11-30;28.0;41.0;84.0;25.0
2012-12-01;16.0;30.0;55.0;32.0
2012-12-02;53.0;58.0;138.0;14.0
2012-12-03;104.0;68.0;227.0;9.0
2012-12-04;13.0;33.0;53.0;27.0
2012-12-05;9.0;29.0;43.0;42.0
2012-12-06;28.0;44.0;86.0;18.0
2012-12-07;34.0;46.0;97.0;8.0
2012-12-08;35.0;35.0;88.0;23.0
2012-12-09;66.0;49.0;150.0;21.0
2012-12-10;136.0;68.0;277.0;6.0
2012-12-11;143.0;71.0;291.0;11.0
2012-12-12;90.0;56.0;194.0;9.0
2012-12-13;116.0;53.0;231.0;9.0
2012-12-14;8.0;21.0;33.0;33.0
2012-12-15;5.0;9.0;17.0;54.0
2012-12-16;6.0;9.0;18.0;48.0
2012-12-17;34.0;35.0;87.0;28.0
2012-12-18;65.0;50.0;150.0;7.0
2012-12-19;57.0;41.0;128.0;11.0
2012-12-20;9.0;27.0;42.0;26.0
2012-12-21;8.0;20.0;32.0;34.0
2012-12-22;30.0;34.0;79.0;18.0
2012-12-23;29.0;39.0;83.0;12.0
2012-12-24;59.0;42.0;132.0;12.0
2012-12-25;21.0;39.0;71.0;15.0
2012-12-26;83.0;53.0;181.0;11.0
2012-12-27;141.0;56.0;271.0;6.0
2012-12-28;132.0;59.0;261.0;8.0
2012-12-29;88.0;47.0;182.0;6.0
2012-12-30;19.0;35.0;63.0;15.0
2012-12-31;16.0;32.0;56.0;14.0
2013-01-01;15.0;25.0;49.0;27.0
2013-01-02;55.0;36.0;121.0;21.0
2013-01-03;119.0;66.0;249.0;17.0
2013-01-04;155.0;73.0;311.0;7.0
2013-01-05;140.0;63.0;277.0;7.0
2013-01-06;74.0;47.0;160.0;10.0
2013-01-07;66.0;49.0;151.0;5.0
2013-01-08;40.0;47.0;108.0;5.0
2013-01-09;31.0;41.0;89.0;7.0
2013-01-10;115.0;53.0;230.0;6.0
2013-01-11;39.0;45.0;105.0;14.0
2013-01-12;7.0;17.0;28.0;36.0
2013-01-13;4.0;12.0;18.0;53.0
2013-01-14;32.0;32.0;80.0;36.0
2013-01-15;5.0;19.0;27.0;46.0
2013-01-16;5.0;18.0;26.0;39.0
2013-01-17;7.0;22.0;32.0;40.0
2013-01-18;6.0;9.0;18.0;41.0
2013-01-19;5.0;11.0;20.0;52.0
2013-01-20;4.0;6.0;13.0;56.0
2013-01-21;5.0;21.0;29.0;45.0
2013-01-22;9.0;29.0;42.0;35.0
2013-01-23;6.0;15.0;25.0;54.0
2013-01-24;6.0;22.0;31.0;46.0
2013-01-25;46.0;45.0;116.0;23.0
2013-01-26;44.0;41.0;108.0;36.0
2013-01-27;21.0;21.0;53.0;28.0
2013-01-28;33.0;39.0;90.0;33.0
2013-01-29;138.0;69.0;281.0;9.0
2013-01-30;119.0;58.0;241.0;8.0
2013-01-31;132.0;55.0;256.0;10.0
2013-02-01;70.0;32.0;140.0;19.0
2013-02-02;5.0;12.0;20.0;52.0
2013-02-03;6.0;16.0;25.0;54.0
2013-02-04;84.0;64.0;193.0;14.0
2013-02-05;71.0;48.0;157.0;16.0
2013-02-06;5.0;19.0;26.0;50.0
2013-02-07;10.0;30.0;46.0;40.0
2013-02-08;14.0;26.0;47.0;45.0
2013-02-09;10.0;31.0;47.0;44.0
2013-02-10;7.0;19.0;29.0;44.0
2013-02-11;5.0;16.0;23.0;53.0
2013-02-12;18.0;28.0;55.0;41.0
2013-02-13;76.0;52.0;169.0;16.0
2013-02-14;98.0;58.0;208.0;13.0
2013-02-15;98.0;56.0;207.0;19.0
2013-02-16;63.0;48.0;145.0;16.0
2013-02-17;34.0;33.0;85.0;19.0
2013-02-18;25.0;36.0;74.0;25.0
2013-02-19;12.0;22.0;41.0;36.0
2013-02-20;18.0;29.0;56.0;31.0
2013-02-21;6.0;20.0;30.0;40.0
2013-02-22;5.0;17.0;24.0;50.0
2013-02-23;9.0;17.0;31.0;52.0
2013-02-24;7.0;21.0;31.0;47.0
2013-02-25;22.0;32.0;65.0;45.0
2013-02-26;31.0;38.0;85.0;38.0
2013-02-27;13.0;25.0;44.0;46.0
2013-02-28;12.0;22.0;40.0;54.0
2013-03-01;36.0;40.0;95.0;48.0
2013-03-02;13.0;35.0;55.0;47.0
2013-03-03;6.0;13.0;22.0;65.0
2013-03-04;12.0;22.0;41.0;54.0
2013-03-05;24.0;37.0;73.0;34.0
2013-03-06;20.0;27.0;58.0;43.0
2013-03-07;6.0;11.0;21.0;51.0
2013-03-08;8.0;24.0;36.0;49.0
2013-03-09;5.0;12.0;20.0;60.0
2013-03-10;4.0;5.0;11.0;67.0
2013-03-11;5.0;9.0;16.0;59.0
2013-03-12;6.0;13.0;22.0;59.0
2013-03-13;6.0;14.0;24.0;63.0
2013-03-14;5.0;20.0;27.0;55.0
2013-03-15;27.0;41.0;83.0;38.0
2013-03-16;6.0;20.0;29.0;53.0
2013-03-17;7.0;24.0;35.0;39.0
2013-03-18;4.0;12.0;18.0;61.0
2013-03-19;24.0;32.0;70.0;34.0
2013-03-20;11.0;27.0;44.0;43.0
2013-03-21;40.0;43.0;105.0;36.0
2013-03-22;19.0;35.0;65.0;35.0
2013-03-23;6.0;18.0;27.0;57.0
2013-03-24;4.0;8.0;13.0;62.0
2013-03-25;7.0;13.0;23.0;51.0
2013-03-26;7.0;10.0;20.0;42.0
2013-03-27;5.0;10.0;18.0;56.0
