fecha;mag006;mag007;mag008;mag009;mag010;mag012;mag014
2013-08-03;0.2;9.0;37.0;;;50.0;70.0
2013-08-04;0.3;38.0;54.0;;;113.0;64.0
2013-08-05;0.3;43.0;61.0;;;127.0;49.0
2013-08-06;0.2;36.0;47.0;;;102.0;53.0
2013-08-07;0.1;4.0;21.0;;;28.0;77.0
2013-08-08;0.2;13.0;38.0;;;58.0;68.0
2013-08-09;0.3;29.0;59.0;;;104.0;68.0
2013-08-10;0.2;32.0;59.0;;;108.0;62.0
2013-08-11;0.2;43.0;55.0;;;121.0;68.0
2013-08-12;0.2;17.0;50.0;;;76.0;67.0
2013-08-13;0.2;23.0;48.0;;;83.0;72.0
2013-08-14;0.2;36.0;56.0;;;111.0;64.0
2013-08-15;0.2;21.0;46.0;;;78.0;71.0
2013-08-16;0.2;28.0;58.0;;;101.0;53.0
2013-08-17;0.2;20.0;45.0;;;75.0;72.0
2013-08-18;0.2;38.0;49.0;;;107.0;63.0
2013-08-19;0.3;42.0;71.0;;;135.0;48.0
2013-08-20;0.2;25.0;49.0;;;87.0;62.0
2013-08-21;0.2;24.0;50.0;;;86.0;63.0
2013-08-22;0.4;50.0;70.0;;;147.0;57.0
2013-08-23;0.4;45.0;82.0;;;151.0;59.0
2013-08-24;0.3;24.0;62.0;;;98.0;58.0
2013-08-25;0.2;6.0;27.0;;;36.0;74.0
2013-08-26;0.2;10.0;32.0;;;48.0;68.0
2013-08-27;0.2;10.0;35.0;;;50.0;70.0
2013-08-28;0.2;13.0;40.0;;;60.0;64.0
2013-08-29;0.2;12.0;40.0;;;58.0;71.0
2013-08-30;0.2;14.0;46.0;;;68.0;71.0
2013-08-31;0.2;24.0;59.0;;;96.0;66.0
2013-09-01;0.2;19.0;48.0;;;77.0;85.0
2013-09-02;0.3;34.0;70.0;;;122.0;61.0
2013-09-03;0.3;51.0;85.0;;;162.0;44.0
2013-09-04;0.2;28.0;69.0;;;112.0;54.0
2013-09-05;0.2;15.0;44.0;;;67.0;73.0
2013-09-06;0.2;14.0;48.0;;;69.0;71.0
2013-09-07;0.2;11.0;44.0;;;61.0;59.0
2013-09-08;0.2;10.0;40.0;;;55.0;60.0
2013-09-09;0.3;44.0;67.0;;;136.0;49.0
2013-09-10;0.3;29.0;60.0;;;103.0;55.0
2013-09-11;0.3;33.0;52.0;;;102.0;34.0
2013-09-12;0.4;46.0;68.0;;;139.0;45.0
2013-09-13;0.4;54.0;73.0;;;157.0;41.0
2013-09-14;0.4;56.0;78.0;;;164.0;39.0
2013-09-15;0.3;36.0;62.0;;;117.0;44.0
2013-09-16;0.3;41.0;65.0;;;128.0;38.0
2013-09-17;0.4;55.0;71.0;;;156.0;31.0
2013-09-18;0.2;29.0;52.0;;;97.0;36.0
2013-09-19;0.2;37.0;59.0;;;115.0;32.0
2013-09-20;0.5;64.0;67.0;;;165.0;32.0
2013-09-21;0.5;41.0;53.0;;;116.0;39.0
2013-09-22;0.5;43.0;63.0;;;129.0;36.0
2013-09-23;0.6;85.0;86.0;;;216.0;26.0
2013-09-24;0.6;72.0;87.0;;;196.0;27.0
2013-09-25;0.5;58.0;75.0;;;163.0;30.0
2013-09-26;0.8;119.0;101.0;;;283.0;26.0
2013-09-27;0.5;72.0;75.0;;;186.0;21.0
2013-09-28;0.3;11.0;26.0;;;43.0;40.0
2013-09-29;0.3;5.0;14.0;;;21.0;41.0
2013-09-30;0.3;17.0;26.0;;;51.0;25.0
2013-10-01;0.3;23.0;24.0;;;59.0;16.0
2013-10-02;0.5;78.0;57.0;;;176.0;12.0
2013-10-03;0.5;64.0;52.0;;;149.0;13.0
2013-10-04;0.4;17.0;37.0;;;63.0;25.0
2013-10-05;0.5;47.0;55.0;;;127.0;24.0
2013-10-06;0.4;31.0;47.0;;;95.0;38.0
2013-10-07;0.6;62.0;62.0;;;157.0;31.0
2013-10-08;0.7;101.0;83.0;;;238.0;20.0
2013-10-09;0.6;72.0;84.0;;;194.0;25.0
2013-10-10;0.5;59.0;69.0;;;159.0;26.0
2013-10-11;0.5;35.0;57.0;;;111.0;34.0
2013-10-12;0.4;17.0;44.0;;;70.0;44.0
2013-10-13;0.4;15.0;38.0;;;61.0;42.0
2013-10-14;0.5;56.0;58.0;;;144.0;21.0
2013-10-15;0.4;49.0;54.0;;;129.0;21.0
2013-10-16;0.5;45.0;59.0;;;128.0;16.0
2013-10-17;0.6;77.0;71.0;;;189.0;14.0
2013-10-18;0.7;79.0;79.0;;;201.0;22.0
2013-10-19;0.4;33.0;51.0;;;101.0;26.0
2013-10-20;0.4;20.0;35.0;;;65.0;28.0
2013-10-21;0.6;81.0;69.0;;;193.0;16.0
2013-10-22;0.4;54.0;63.0;;;147.0;13.0
2013-10-23;0.4;30.0;44.0;;;90.0;28.0
2013-10-24;0.4;54.0;57.0;;;140.0;13.0
2013-10-25;0.5;64.0;59.0;;;157.0;15.0
2013-10-26;0.5;49.0;53.0;;;128.0;19.0
2013-10-27;0.6;81.0;60.0;;;184.0;16.0
2013-10-28;0.5;68.0;57.0;;;161.0;18.0
2013-10-29;0.5;35.0;49.0;;;102.0;36.0
2013-10-30;0.6;65.0;66.0;;;166.0;18.0
2013-10-31;0.7;130.0;88.0;;;288.0;12.0
2013-11-01;0.6;70.0;64.0;;;171.0;17.0
2013-11-02;0.5;55.0;52.0;;;136.0;19.0
2013-11-03;0.4;35.0;39.0;;;92.0;16.0
2013-11-04;0.3;11.0;30.0;;;47.0;31.0
2013-11-05;0.3;10.0;25.0;;;41.0;40.0
2013-11-06;0.6;90.0;62.0;;;199.0;13.0
2013-11-07;0.4;28.0;38.0;;;81.0;18.0
2013-11-08;0.4;28.0;40.0;;;83.0;22.0
2013-11-09;0.4;17.0;35.0;;;61.0;41.0
2013-11-10;0.4;31.0;42.0;;;89.0;39.0
2013-11-11;0.6;89.0;78.0;;;215.0;11.0
2013-11-12;0.6;85.0;71.0;;;201.0;12.0
2013-11-13;0.4;29.0;45.0;;;89.0;26.0
2013-11-14;0.5;52.0;62.0;;;143.0;21.0
2013-11-15;0.5;34.0;60.0;;;113.0;26.0
2013-11-16;0.5;28.0;52.0;;;96.0;24.0
2013-11-17;0.5;32.0;46.0;;;96.0;15.0
2013-11-18;0.5;54.0;56.0;;;140.0;11.0
2013-11-19;0.6;61.0;59.0;;;153.0;21.0
2013-11-20;0.5;48.0;53.0;;;126.0;35.0
2013-11-21;0.4;33.0;46.0;;;96.0;38.0
2013-11-22;0.5;36.0;50.0;;;106.0;33.0
2013-11-23;0.6;71.0;67.0;;;177.0;17.0
2013-11-24;0.6;58.0;62.0;;;151.0;21.0
2013-11-25;0.8;131.0;88.0;;;289.0;16.0
2013-11-26;0.6;67.0;64.0;;;167.0;22.0
2013-11-27;0.5;34.0;54.0;;;106.0;37.0
2013-11-28;0.6;75.0;70.0;;;184.0;25.0
2013-11-29;0.8;136.0;99.0;;;308.0;8.0
2013-11-30;0.7;95.0;76.0;;;222.0;10.0
2013-12-01;0.6;46.0;66.0;;;137.0;24.0
2013-12-02;0.9;138.0;91.0;;;303.0;9.0
2013-12-03;1.0;170.0;104.0;;;365.0;11.0
2013-12-04;1.0;192.0;113.0;;;408.0;9.0
2013-12-05;1.1;209.0;120.0;;;440.0;7.0
2013-12-06;0.9;119.0;84.0;;;267.0;11.0
2013-12-07;0.9;147.0;98.0;;;324.0;9.0
2013-12-08;0.9;136.0;96.0;;;305.0;10.0
2013-12-09;0.8;131.0;103.0;;;304.0;9.0
2013-12-10;1.0;181.0;110.0;;;386.0;7.0
2013-12-11;0.8;127.0;95.0;;;289.0;7.0
2013-12-12;1.0;182.0;113.0;;;392.0;5.0
2013-12-13;0.9;216.0;111.0;;;443.0;2.0
2013-12-14;0.9;168.0;93.0;;;351.0;9.0
2013-12-15;0.9;159.0;87.0;;;331.0;8.0
2013-12-16;0.8;161.0;98.0;;;344.0;9.0
2013-12-17;0.9;140.0;97.0;;;312.0;6.0
2013-12-18;0.6;98.0;72.0;;;222.0;4.0
2013-12-19;0.4;33.0;48.0;;;99.0;30.0
2013-12-20;0.6;62.0;72.0;;;168.0;26.0
2013-12-21;0.8;128.0;88.0;;;284.0;6.0
2013-12-22;0.8;135.0;85.0;;;293.0;8.0
2013-12-23;0.7;102.0;78.0;;;235.0;9.0
2013-12-24;0.4;25.0;48.0;;;87.0;26.0
2013-12-25;0.3;5.0;20.0;;;27.0;59.0
2013-12-26;0.4;22.0;39.0;;;73.0;38.0
2013-12-27;0.4;18.0;34.0;;;62.0;33.0
2013-12-28;0.4;9.0;31.0;;;45.0;48.0
2013-12-29;0.6;82.0;68.0;;;193.0;37.0
2013-12-30;0.6;82.0;73.0;;;199.0;9.0
2013-12-31;0.5;48.0;55.0;;;129.0;21.0
2014-01-01;0.3;11.0;29.0;;;46.0;33.0
2014-01-02;0.4;29.0;37.0;;;81.0;33.0
2014-01-03;0.4;20.0;37.0;;;68.0;35.0
2014-01-04;0.3;6.0;21.0;;;30.0;58.0
2014-01-05;0.4;10.0;31.0;;;46.0;45.0
2014-01-06;0.4;30.0;52.0;;;98.0;25.0
2014-01-07;0.5;63.0;65.0;;;161.0;16.0
2014-01-08;1.0;169.0;98.0;;;358.0;5.0
2014-01-09;0.9;163.0;90.0;;;340.0;4.0
2014-01-10;1.2;218.0;108.0;;;443.0;4.0
2014-01-11;0.9;122.0;80.0;;;267.0;6.0
2014-01-12;0.8;81.0;61.0;;;186.0;4.0
2014-01-13;0.5;19.0;45.0;;;75.0;28.0
2014-01-14;0.4;13.0;31.0;;;51.0;42.0
2014-01-15;0.6;59.0;52.0;;;142.0;22.0
2014-01-16;0.5;19.0;39.0;;;69.0;36.0
2014-01-17;0.5;45.0;57.0;;;126.0;26.0
2014-01-18;0.5;19.0;44.0;;;73.0;32.0
2014-01-19;0.5;15.0;42.0;;;65.0;33.0
2014-01-20;0.5;15.0;40.0;;;63.0;44.0
2014-01-21;0.6;48.0;53.0;;;127.0;26.0
2014-01-22;0.6;34.0;56.0;;;109.0;25.0
2014-01-23;0.9;118.0;90.0;;;270.0;18.0
2014-01-24;0.8;83.0;59.0;;;186.0;25.0
2014-01-25;0.6;42.0;37.0;;;100.0;40.0
2014-01-26;0.8;84.0;50.0;;;180.0;22.0
2014-01-27;0.4;12.0;28.0;;;46.0;51.0
2014-01-28;0.4;14.0;31.0;;;52.0;50.0
2014-01-29;0.5;11.0;32.0;;;49.0;54.0
2014-01-30;0.5;14.0;33.0;;;54.0;49.0
2014-01-31;0.5;11.0;33.0;;;50.0;44.0
2014-02-01;0.4;6.0;21.0;;;30.0;58.0
2014-02-02;0.6;49.0;48.0;;;122.0;43.0
2014-02-03;0.6;64.0;65.0;;;163.0;17.0
2014-02-04;0.4;14.0;34.0;;;55.0;45.0
2014-02-05;0.4;8.0;28.0;;;40.0;55.0
2014-02-06;0.4;24.0;42.0;;;79.0;37.0
2014-02-07;0.4;11.0;27.0;;;44.0;51.0
2014-02-08;0.4;8.0;25.0;;;37.0;55.0
2014-02-09;0.5;26.0;49.0;;;89.0;34.0
2014-02-10;0.4;8.0;25.0;;;37.0;66.0
2014-02-11;0.5;22.0;42.0;;;76.0;38.0
2014-02-12;0.6;41.0;53.0;;;116.0;26.0
2014-02-13;0.5;32.0;43.0;;;93.0;27.0
2014-02-14;0.4;18.0;28.0;;;56.0;31.0
2014-02-15;0.5;21.0;42.0;;;74.0;44.0
2014-02-16;0.6;43.0;63.0;;;128.0;22.0
2014-02-17;0.8;88.0;75.0;;;210.0;11.0
2014-02-18;0.8;74.0;77.0;;;190.0;12.0
2014-02-19;0.8;101.0;80.0;;;236.0;14.0
2014-02-20;0.7;71.0;55.0;;;165.0;19.0
2014-02-21;0.5;9.0;30.0;;;43.0;57.0
2014-02-22;0.5;30.0;47.0;;;92.0;42.0
2014-02-23;0.6;55.0;62.0;;;147.0;30.0
2014-02-24;0.5;18.0;45.0;;;72.0;42.0
2014-02-25;0.5;16.0;34.0;;;58.0;45.0
2014-02-26;0.5;10.0;33.0;;;49.0;59.0
2014-02-27;0.5;32.0;51.0;;;101.0;33.0
2014-02-28;0.4;10.0;27.0;;;42.0;54.0
2014-03-01;0.4;6.0;20.0;;;28.0;55.0
2014-03-02;0.4;6.0;16.0;;;25.0;44.0
2014-03-03;0.4;7.0;21.0;;;32.0;67.0
2014-03-04;0.4;9.0;24.0;;;37.0;62.0
2014-03-05;0.5;32.0;47.0;;;96.0;39.0
2014-03-06;0.7;73.0;69.0;;;181.0;20.0
2014-03-07;0.7;67.0;70.0;;;172.0;34.0
2014-03-08;0.8;76.0;76.0;;;192.0;31.0
2014-03-09;0.5;25.0;63.0;;;101.0;50.0
2014-03-10;0.8;71.0;86.0;;;195.0;28.0
2014-03-11;0.7;52.0;82.0;;;162.0;44.0
2014-03-12;0.6;34.0;70.0;;;123.0;45.0
2014-03-13;0.7;46.0;71.0;;;142.0;33.0
2014-03-14;0.7;60.0;78.0;;;169.0;25.0
2014-03-15;0.7;48.0;77.0;;;150.0;35.0
2014-03-16;0.6;32.0;62.0;;;110.0;38.0
2014-03-17;0.8;111.0;88.0;;;258.0;27.0
2014-03-18;0.7;54.0;78.0;;;161.0;31.0
2014-03-19;0.7;64.0;68.0;;;165.0;51.0
2014-03-20;0.6;37.0;68.0;;;126.0;34.0
2014-03-21;0.5;26.0;46.0;;;86.0;42.0
2014-03-22;0.4;5.0;19.0;;;27.0;65.0
2014-03-23;0.4;6.0;25.0;;;35.0;73.0
2014-03-24;0.5;35.0;50.0;;;103.0;39.0
2014-03-25;0.5;8.0;26.0;;;38.0;74.0
2014-03-26;0.5;12.0;33.0;;;51.0;67.0
2014-03-27;0.6;49.0;65.0;;;139.0;33.0
2014-03-28;0.5;25.0;53.0;;;91.0;47.0
2014-03-29;0.6;23.0;59.0;;;94.0;47.0
2014-03-30;0.5;17.0;40.0;;;66.0;51.0
2014-03-31;0.7;60.0;70.0;;;162.0;28.0
2014-04-01;0.5;39.0;62.0;;;122.0;32.0
2014-04-02;0.5;37.0;65.0;;;122.0;32.0
2014-04-03;0.5;10.0;32.0;;;48.0;59.0
2014-04-04;0.4;7.0;23.0;;;34.0;71.0
2014-04-05;0.4;12.0;26.0;;;43.0;46.0
2014-04-06;0.6;52.0;49.0;;;128.0;26.0
2014-04-07;0.6;47.0;50.0;;;122.0;30.0
2014-04-08;0.7;87.0;72.0;;;205.0;26.0
2014-04-09;0.6;43.0;67.0;;;132.0;33.0
2014-04-10;0.6;63.0;75.0;;;170.0;32.0
2014-04-11;0.6;49.0;63.0;;;138.0;33.0
2014-04-12;0.5;25.0;47.0;;;85.0;53.0
2014-04-13;0.6;39.0;59.0;;;118.0;44.0
2014-04-14;0.5;34.0;66.0;;;119.0;39.0
2014-04-15;0.5;36.0;62.0;;;117.0;46.0
2014-04-16;0.5;24.0;50.0;;;87.0;44.0
2014-04-17;0.5;14.0;40.0;;;61.0;57.0
2014-04-18;0.5;11.0;33.0;;;49.0;76.0
2014-04-19;0.5;15.0;32.0;;;56.0;45.0
2014-04-20;0.4;2.0;9.0;;;12.0;74.0
2014-04-21;0.4;9.0;29.0;;;42.0;45.0
2014-04-22;0.4;12.0;24.0;;;42.0;50.0
2014-04-23;0.5;23.0;26.0;;;61.0;47.0
2014-04-24;0.4;17.0;32.0;;;58.0;46.0
2014-04-25;0.4;6.0;19.0;;;27.0;79.0
2014-04-26;0.3;5.0;19.0;;;27.0;54.0
2014-04-27;0.4;3.0;15.0;;;19.0;78.0
2014-04-28;0.4;9.0;24.0;;;38.0;52.0
2014-04-29;0.4;16.0;32.0;;;56.0;55.0
2014-04-30;0.4;17.0;34.0;;;59.0;48.0
2014-05-01;0.4;9.0;30.0;;;45.0;57.0
2014-05-02;0.4;11.0;34.0;;;52.0;57.0
2014-05-03;0.4;7.0;26.0;;;37.0;72.0
2014-05-04;0.5;23.0;43.0;;;79.0;70.0
2014-05-05;0.5;54.0;62.0;;;145.0;41.0
2014-05-06;0.5;40.0;51.0;;;113.0;46.0
2014-05-07;0.5;55.0;73.0;;;157.0;29.0
2014-05-08;0.5;32.0;62.0;;;111.0;49.0
2014-05-09;0.5;19.0;51.0;;;80.0;60.0
2014-05-10;0.4;12.0;40.0;;;58.0;57.0
2014-05-11;0.4;5.0;25.0;;;33.0;59.0
2014-05-12;0.4;18.0;41.0;;;69.0;52.0
2014-05-13;0.4;12.0;32.0;;;50.0;63.0
2014-05-14;0.4;26.0;54.0;;;94.0;67.0
2014-05-15;0.4;10.0;47.0;;;63.0;76.0
2014-05-16;0.4;15.0;55.0;;;77.0;79.0
2014-05-17;0.4;15.0;53.0;;;76.0;88.0
2014-05-18;0.3;5.0;36.0;;;44.0;99.0
2014-05-19;0.4;7.0;39.0;;;50.0;86.0
2014-05-20;0.4;10.0;35.0;;;50.0;70.0
2014-05-21;0.3;13.0;35.0;;;55.0;67.0
2014-05-22;0.3;11.0;32.0;;;48.0;58.0
2014-05-23;0.4;8.0;32.0;;;43.0;66.0
2014-05-24;0.4;7.0;36.0;;;47.0;72.0
2014-05-25;0.4;7.0;35.0;;;46.0;70.0
2014-05-26;0.4;9.0;36.0;;;50.0;75.0
2014-05-27;0.4;12.0;41.0;;;60.0;70.0
2014-05-28;0.4;11.0;34.0;;;50.0;52.0
2014-05-29;0.4;21.0;46.0;;;79.0;38.0
2014-05-30;0.4;15.0;41.0;;;64.0;51.0
2014-05-31;0.3;10.0;33.0;;;49.0;67.0
2014-06-01;0.3;6.0;30.0;;;40.0;71.0
2014-06-02;0.4;16.0;53.0;;;78.0;69.0
2014-06-03;0.4;17.0;51.0;;;76.0;64.0
2014-06-04;0.3;10.0;36.0;;;51.0;62.0
2014-06-05;0.4;22.0;46.0;;;80.0;72.0
2014-06-06;0.4;35.0;63.0;;;117.0;44.0
2014-06-07;0.3;10.0;27.0;;;43.0;44.0
2014-06-08;0.4;16.0;40.0;;;64.0;46.0
2014-06-09;0.4;12.0;39.0;;;58.0;55.0
2014-06-10;0.4;25.0;50.0;;;88.0;49.0
2014-06-11;0.4;17.0;63.0;;;89.0;51.0
2014-06-12;0.4;22.0;59.0;;;93.0;57.0
2014-06-13;0.4;28.0;79.0;;;122.0;49.0
2014-06-14;0.4;8.0;41.0;;;54.0;79.0
2014-06-15;0.3;7.0;33.0;;;44.0;82.0
2014-06-16;0.4;14.0;45.0;;;66.0;76.0
2014-06-17;0.4;22.0;64.0;;;98.0;77.0
2014-06-18;0.4;15.0;59.0;;;82.0;81.0
2014-06-19;0.4;10.0;48.0;;;63.0;69.0
2014-06-20;0.4;12.0;52.0;;;71.0;60.0
2014-06-21;0.3;5.0;24.0;;;31.0;64.0
2014-06-22;0.4;11.0;39.0;;;56.0;52.0
2014-06-23;0.4;20.0;52.0;;;83.0;49.0
2014-06-24;0.3;13.0;45.0;;;64.0;48.0
2014-06-25;0.4;11.0;47.0;;;64.0;64.0
2014-06-26;0.4;17.0;55.0;;;80.0;59.0
2014-06-27;0.4;31.0;60.0;;;108.0;46.0
2014-06-28;0.3;17.0;37.0;;;63.0;41.0
2014-06-29;0.3;4.0;23.0;;;29.0;72.0
2014-06-30;0.4;19.0;52.0;;;81.0;54.0
2014-07-01;0.3;11.0;34.0;;;51.0;60.0
2014-07-02;0.3;15.0;37.0;;;61.0;61.0
2014-07-03;0.4;18.0;49.0;;;78.0;42.0
2014-07-04;0.4;20.0;49.0;;;79.0;51.0
2014-07-05;0.4;22.0;52.0;;;85.0;61.0
2014-07-06;0.3;7.0;20.0;;;30.0;37.0
2014-07-07;0.3;6.0;27.0;;;36.0;54.0
2014-07-08;0.4;13.0;48.0;;;68.0;57.0
2014-07-09;0.3;14.0;40.0;;;62.0;54.0
2014-07-10;0.4;17.0;47.0;;;73.0;61.0
2014-07-11;0.4;21.0;51.0;;;83.0;60.0
2014-07-12;0.3;8.0;35.0;;;48.0;62.0
2014-07-13;0.3;6.0;32.0;;;41.0;66.0
2014-07-14;0.5;32.0;73.0;;;122.0;49.0
2014-07-15;0.5;33.0;67.0;;;118.0;60.0
2014-07-16;0.5;49.0;92.0;;;168.0;50.0
2014-07-17;0.5;54.0;89.0;;;171.0;45.0
2014-07-18;0.4;31.0;62.0;;;109.0;54.0
2014-07-19;0.3;5.0;19.0;;;27.0;59.0
2014-07-20;0.3;3.0;19.0;;;23.0;57.0
2014-07-21;0.4;23.0;67.0;;;102.0;46.0
2014-07-22;0.5;26.0;66.0;;;106.0;61.0
2014-07-23;0.4;16.0;56.0;;;81.0;68.0
2014-07-24;0.4;19.0;57.0;;;86.0;78.0
2014-07-25;0.4;29.0;73.0;;;117.0;61.0
2014-07-26;0.4;16.0;63.0;;;87.0;75.0
2014-07-27;0.4;9.0;48.0;;;62.0;82.0
2014-07-28;0.4;16.0;55.0;;;79.0;72.0
2014-07-29;0.3;11.0;35.0;;;53.0;66.0
2014-07-30;0.4;10.0;45.0;;;59.0;74.0
2014-07-31;0.4;24.0;65.0;;;101.0;58.0
2014-08-01;0.3;6.0;33.0;;;43.0;77.0
2014-08-02;0.3;3.0;17.0;;;21.0;71.0
2014-08-03;0.3;4.0;19.0;;;25.0;56.0
2014-08-04;0.4;18.0;45.0;;;73.0;49.0
2014-08-05;0.4;23.0;59.0;;;94.0;62.0
2014-08-06;0.4;9.0;50.0;;;64.0;61.0
2014-08-07;0.4;18.0;53.0;;;80.0;52.0
2014-08-08;0.4;29.0;46.0;;;91.0;51.0
2014-08-09;0.3;13.0;36.0;;;56.0;47.0
2014-08-10;0.3;4.0;27.0;;;33.0;66.0
2014-08-11;0.4;24.0;47.0;;;84.0;50.0
2014-08-12;0.4;12.0;41.0;;;59.0;59.0
2014-08-13;0.3;6.0;23.0;;;32.0;66.0
2014-08-14;0.4;13.0;42.0;;;61.0;66.0
2014-08-15;0.4;7.0;38.0;;;49.0;73.0
2014-08-16;0.4;12.0;37.0;;;55.0;71.0
2014-08-17;0.4;21.0;45.0;;;77.0;64.0
2014-08-18;0.4;18.0;53.0;;;80.0;52.0
2014-08-19;0.4;10.0;40.0;;;56.0;63.0
2014-08-20;0.4;23.0;47.0;;;82.0;76.0
2014-08-21;0.4;14.0;46.0;;;67.0;51.0
2014-08-22;0.3;12.0;37.0;;;55.0;62.0
2014-08-23;0.4;22.0;50.0;;;84.0;55.0
2014-08-24;0.4;20.0;51.0;;;82.0;54.0
2014-08-25;0.4;24.0;60.0;;;97.0;54.0
2014-08-26;0.3;21.0;37.0;;;69.0;46.0
2014-08-27;0.4;30.0;47.0;;;93.0;38.0
2014-08-28;0.4;31.0;51.0;;;98.0;38.0
2014-08-29;0.4;25.0;52.0;;;91.0;49.0
2014-08-30;0.4;11.0;47.0;;;63.0;48.0
2014-08-31;0.4;8.0;40.0;;;52.0;56.0
2014-09-01;0.5;38.0;72.0;;;130.0;46.0
2014-09-02;0.4;28.0;66.0;;;109.0;45.0
2014-09-03;0.4;30.0;57.0;;;102.0;51.0
2014-09-04;0.3;16.0;40.0;;;65.0;42.0
2014-09-05;0.4;28.0;57.0;;;100.0;42.0
2014-09-06;0.4;26.0;53.0;;;93.0;32.0
2014-09-07;0.4;15.0;41.0;;;65.0;38.0
2014-09-08;0.4;17.0;51.0;;;76.0;51.0
2014-09-09;0.4;31.0;66.0;;;113.0;46.0
2014-09-10;0.4;20.0;60.0;;;91.0;48.0
2014-09-11;0.3;17.0;41.0;;;67.0;52.0
2014-09-12;0.4;24.0;50.0;;;87.0;43.0
2014-09-13;0.5;27.0;54.0;;;95.0;36.0
2014-09-14;0.4;12.0;43.0;;;61.0;42.0
2014-09-15;0.5;50.0;61.0;;;138.0;34.0
2014-09-16;0.4;26.0;55.0;;;95.0;34.0
2014-09-17;0.4;19.0;42.0;;;71.0;32.0
2014-09-18;0.4;27.0;48.0;;;89.0;27.0
2014-09-19;0.4;25.0;50.0;;;89.0;21.0
2014-09-20;0.5;40.0;56.0;;;118.0;23.0
2014-09-21;0.4;15.0;52.0;;;75.0;38.0
2014-09-22;0.4;23.0;50.0;;;86.0;31.0
2014-09-23;0.4;31.0;44.0;;;92.0;40.0
2014-09-24;0.6;45.0;68.0;;;137.0;29.0
2014-09-25;0.6;43.0;69.0;;;134.0;38.0
2014-09-26;0.6;57.0;84.0;;;171.0;33.0
2014-09-27;0.4;19.0;57.0;;;86.0;39.0
2014-09-28;0.5;17.0;55.0;;;82.0;33.0
2014-09-29;0.6;56.0;69.0;;;154.0;23.0
2014-09-30;0.7;86.0;86.0;;;218.0;21.0
2014-10-01;0.5;39.0;68.0;;;127.0;30.0
2014-10-02;0.5;50.0;75.0;;;153.0;24.0
2014-10-03;0.5;42.0;70.0;;;135.0;26.0
2014-10-04;0.5;32.0;61.0;;;109.0;32.0
2014-10-05;0.4;15.0;52.0;;;76.0;44.0
2014-10-06;0.5;50.0;58.0;;;134.0;34.0
2014-10-07;0.4;25.0;42.0;;;81.0;31.0
2014-10-08;0.4;31.0;49.0;;;96.0;20.0
2014-10-09;0.4;24.0;36.0;;;73.0;16.0
2014-10-10;0.5;38.0;56.0;;;114.0;18.0
2014-10-11;0.4;28.0;51.0;;;93.0;19.0
2014-10-12;0.3;8.0;30.0;;;43.0;47.0
2014-10-13;0.4;10.0;32.0;;;47.0;44.0
2014-10-14;0.5;20.0;52.0;;;83.0;29.0
2014-10-15;0.4;27.0;47.0;;;89.0;23.0
2014-10-16;0.5;46.0;48.0;;;119.0;19.0
2014-10-17;0.6;84.0;70.0;;;199.0;15.0
2014-10-18;0.7;84.0;74.0;;;203.0;17.0
2014-10-19;0.7;63.0;83.0;;;180.0;18.0
2014-10-20;1.0;158.0;111.0;;;353.0;12.0
2014-10-21;0.8;129.0;104.0;;;302.0;12.0
2014-10-22;0.7;86.0;93.0;;;225.0;15.0
2014-10-23;0.8;111.0;102.0;;;271.0;11.0
2014-10-24;0.8;174.0;117.0;;;384.0;9.0
2014-10-25;0.7;96.0;89.0;;;236.0;17.0
2014-10-26;0.8;117.0;90.0;;;269.0;16.0
2014-10-27;0.8;121.0;97.0;;;283.0;13.0
2014-10-28;0.7;116.0;90.0;;;267.0;14.0
2014-10-29;0.9;127.0;96.0;;;290.0;12.0
2014-10-30;0.9;152.0;104.0;;;337.0;9.0
2014-10-31;0.8;117.0;93.0;;;272.0;14.0
2014-11-01;0.7;88.0;82.0;;;217.0;16.0
2014-11-02;0.5;41.0;57.0;;;120.0;21.0
2014-11-03;0.4;27.0;41.0;;;83.0;30.0
2014-11-04;0.4;10.0;30.0;;;45.0;50.0
2014-11-05;0.4;12.0;35.0;;;54.0;45.0
2014-11-06;0.5;48.0;52.0;;;126.0;31.0
2014-11-07;0.4;19.0;43.0;;;72.0;32.0
2014-11-08;0.4;12.0;44.0;;;63.0;40.0
2014-11-09;0.5;23.0;44.0;;;79.0;43.0
2014-11-10;0.5;35.0;52.0;;;106.0;23.0
2014-11-11;0.5;39.0;62.0;;;121.0;21.0
2014-11-12;0.5;19.0;39.0;;;68.0;38.0
2014-11-13;0.6;75.0;76.0;;;191.0;12.0
2014-11-14;0.4;17.0;42.0;;;68.0;38.0
2014-11-15;0.4;10.0;28.0;;;43.0;45.0
2014-11-16;0.4;6.0;23.0;;;32.0;44.0
2014-11-17;0.5;29.0;50.0;;;94.0;35.0
2014-11-18;0.7;81.0;79.0;;;203.0;9.0
2014-11-19;0.9;119.0;91.0;;;273.0;13.0
2014-11-20;0.8;116.0;92.0;;;271.0;12.0
2014-11-21;0.8;106.0;89.0;;;251.0;10.0
2014-11-22;0.8;85.0;73.0;;;204.0;9.0
2014-11-23;0.6;48.0;62.0;;;136.0;11.0
2014-11-24;0.8;120.0;82.0;;;266.0;9.0
2014-11-25;0.7;96.0;59.0;;;205.0;13.0
2014-11-26;0.5;64.0;58.0;;;157.0;27.0
