fecha;mag007;mag008;mag009;mag010;mag012
2010-02-19;10.0;55.0;10.0;16.0;70.0
2010-02-20;2.0;33.0;7.0;11.0;36.0
2010-02-21;11.0;54.0;9.0;11.0;71.0
2010-02-22;4.0;46.0;6.0;9.0;51.0
2010-02-23;7.0;43.0;7.0;10.0;53.0
2010-02-24;2.0;28.0;7.0;15.0;31.0
2010-02-25;4.0;40.0;7.0;13.0;46.0
2010-02-26;10.0;44.0;9.0;20.0;60.0
2010-02-27;15.0;47.0;9.0;18.0;70.0
2010-02-28;2.0;20.0;6.0;9.0;23.0
2010-03-01;5.0;30.0;7.0;12.0;38.0
2010-03-02;12.0;53.0;8.0;21.0;72.0
2010-03-03;6.0;44.0;7.0;12.0;54.0
2010-03-04;38.0;53.0;11.0;19.0;111.0
2010-03-05;9.0;53.0;9.0;14.0;67.0
2010-03-06;5.0;48.0;6.0;7.0;56.0
2010-03-07;4.0;44.0;8.0;11.0;50.0
2010-03-08;6.0;38.0;8.0;13.0;47.0
2010-03-09;14.0;54.0;10.0;19.0;75.0
2010-03-10;11.0;52.0;12.0;22.0;69.0
2010-03-11;20.0;53.0;15.0;22.0;83.0
2010-03-12;11.0;55.0;12.0;20.0;72.0
2010-03-13;10.0;54.0;14.0;22.0;69.0
2010-03-14;5.0;37.0;7.0;13.0;44.0
2010-03-15;51.0;89.0;17.0;36.0;167.0
2010-03-16;42.0;73.0;15.0;36.0;137.0
2010-03-17;18.0;57.0;13.0;34.0;85.0
2010-03-18;35.0;76.0;22.0;56.0;131.0
2010-03-19;28.0;60.0;25.0;63.0;103.0
2010-03-20;14.0;42.0;43.0;127.0;63.0
2010-03-21;6.0;38.0;33.0;73.0;47.0
2010-03-22;23.0;49.0;19.0;43.0;84.0
2010-03-23;31.0;56.0;17.0;36.0;103.0
2010-03-24;5.0;32.0;17.0;35.0;39.0
2010-03-25;3.0;31.0;7.0;12.0;35.0
2010-03-26;3.0;22.0;6.0;12.0;27.0
2010-03-27;3.0;25.0;7.0;12.0;30.0
2010-03-28;7.0;45.0;11.0;19.0;55.0
2010-03-29;17.0;50.0;12.0;23.0;76.0
2010-03-30;3.0;23.0;7.0;12.0;28.0
2010-03-31;3.0;21.0;6.0;12.0;25.0
2010-04-01;2.0;17.0;6.0;9.0;20.0
2010-04-02;4.0;26.0;8.0;13.0;31.0
2010-04-03;2.0;24.0;7.0;12.0;27.0
2010-04-04;3.0;26.0;6.0;9.0;31.0
2010-04-05;5.0;35.0;8.0;15.0;43.0
2010-04-06;23.0;46.0;12.0;29.0;82.0
2010-04-07;5.0;34.0;9.0;21.0;42.0
2010-04-08;8.0;41.0;9.0;18.0;53.0
2010-04-09;5.0;33.0;10.0;20.0;41.0
2010-04-10;4.0;32.0;10.0;19.0;38.0
2010-04-11;5.0;38.0;9.0;17.0;45.0
2010-04-12;5.0;36.0;14.0;34.0;44.0
2010-04-13;6.0;43.0;10.0;15.0;52.0
2010-04-14;11.0;50.0;8.0;12.0;67.0
2010-04-15;9.0;52.0;11.0;15.0;66.0
2010-04-16;10.0;48.0;10.0;15.0;63.0
2010-04-17;4.0;42.0;7.0;10.0;48.0
2010-04-18;3.0;32.0;7.0;10.0;36.0
2010-04-19;12.0;45.0;8.0;14.0;64.0
2010-04-20;27.0;59.0;12.0;23.0;101.0
2010-04-21;19.0;63.0;13.0;26.0;92.0
2010-04-22;5.0;30.0;7.0;11.0;37.0
2010-04-23;15.0;52.0;11.0;18.0;75.0
2010-04-24;22.0;47.0;12.0;20.0;80.0
2010-04-25;10.0;48.0;12.0;18.0;63.0
2010-04-26;17.0;55.0;13.0;23.0;80.0
2010-04-27;26.0;65.0;16.0;31.0;105.0
2010-04-28;7.0;44.0;14.0;28.0;55.0
2010-04-29;5.0;32.0;14.0;30.0;40.0
2010-04-30;10.0;44.0;13.0;26.0;60.0
2010-05-01;3.0;21.0;9.0;16.0;26.0
2010-05-02;3.0;22.0;6.0;13.0;27.0
2010-05-03;6.0;25.0;6.0;30.0;33.0
2010-05-04;5.0;26.0;9.0;29.0;33.0
2010-05-05;5.0;32.0;9.0;18.0;39.0
2010-05-06;7.0;37.0;11.0;19.0;48.0
2010-05-07;8.0;41.0;14.0;24.0;53.0
2010-05-08;3.0;25.0;14.0;23.0;30.0
2010-05-09;3.0;19.0;11.0;18.0;23.0
2010-05-10;3.0;21.0;9.0;15.0;26.0
2010-05-11;23.0;43.0;15.0;22.0;78.0
2010-05-12;3.0;20.0;9.0;13.0;25.0
2010-05-13;4.0;28.0;8.0;15.0;34.0
2010-05-14;5.0;30.0;9.0;14.0;37.0
2010-05-15;2.0;19.0;6.0;8.0;23.0
2010-05-16;3.0;24.0;7.0;10.0;29.0
2010-05-17;9.0;40.0;12.0;21.0;54.0
2010-05-18;10.0;50.0;12.0;24.0;65.0
2010-05-19;14.0;38.0;9.0;21.0;59.0
2010-05-20;15.0;40.0;17.0;31.0;62.0
2010-05-21;16.0;61.0;18.0;34.0;86.0
2010-05-22;8.0;47.0;16.0;27.0;59.0
2010-05-23;4.0;25.0;16.0;27.0;31.0
2010-05-24;4.0;27.0;16.0;28.0;34.0
2010-05-25;3.0;20.0;14.0;25.0;25.0
2010-05-26;3.0;19.0;13.0;22.0;23.0
2010-05-27;6.0;33.0;12.0;27.0;43.0
2010-05-28;5.0;33.0;12.0;20.0;42.0
2010-05-29;7.0;30.0;13.0;16.0;41.0
2010-05-30;9.0;33.0;13.0;17.0;47.0
2010-05-31;13.0;35.0;11.0;19.0;54.0
2010-06-01;9.0;32.0;11.0;20.0;46.0
2010-06-02;8.0;34.0;9.0;19.0;46.0
2010-06-03;4.0;27.0;9.0;16.0;33.0
2010-06-04;4.0;38.0;12.0;21.0;44.0
2010-06-05;7.0;37.0;15.0;29.0;48.0
2010-06-06;2.0;22.0;10.0;19.0;25.0
2010-06-07;5.0;22.0;14.0;30.0;29.0
2010-06-08;3.0;18.0;8.0;21.0;22.0
2010-06-09;5.0;25.0;6.0;8.0;33.0
2010-06-10;3.0;16.0;6.0;13.0;21.0
2010-06-11;3.0;18.0;8.0;12.0;22.0
2010-06-12;4.0;29.0;7.0;10.0;35.0
2010-06-13;4.0;24.0;6.0;13.0;29.0
2010-06-14;11.0;38.0;9.0;17.0;55.0
2010-06-15;6.0;25.0;7.0;13.0;34.0
2010-06-16;14.0;40.0;9.0;15.0;62.0
2010-06-17;10.0;46.0;11.0;18.0;61.0
2010-06-18;14.0;53.0;15.0;24.0;74.0
2010-06-19;3.0;24.0;12.0;15.0;28.0
2010-06-20;3.0;16.0;7.0;12.0;20.0
2010-06-21;5.0;31.0;11.0;18.0;39.0
2010-06-22;13.0;44.0;14.0;22.0;63.0
2010-06-23;9.0;47.0;13.0;28.0;61.0
2010-06-24;8.0;40.0;17.0;29.0;53.0
2010-06-25;12.0;41.0;19.0;24.0;60.0
2010-06-26;3.0;29.0;10.0;13.0;35.0
2010-06-27;3.0;32.0;12.0;16.0;37.0
2010-06-28;6.0;35.0;15.0;25.0;44.0
2010-06-29;7.0;40.0;14.0;26.0;50.0
2010-06-30;8.0;49.0;14.0;24.0;61.0
2010-07-01;8.0;51.0;19.0;32.0;64.0
2010-07-02;15.0;73.0;21.0;34.0;96.0
2010-07-03;3.0;32.0;12.0;16.0;37.0
2010-07-04;7.0;47.0;16.0;23.0;57.0
2010-07-05;7.0;41.0;14.0;23.0;52.0
2010-07-06;8.0;38.0;12.0;24.0;49.0
2010-07-07;11.0;53.0;18.0;35.0;70.0
2010-07-08;11.0;59.0;29.0;56.0;76.0
2010-07-09;3.0;37.0;22.0;37.0;41.0
2010-07-10;5.0;37.0;20.0;34.0;45.0
2010-07-11;8.0;35.0;21.0;31.0;47.0
2010-07-12;5.0;36.0;17.0;29.0;43.0
2010-07-13;14.0;31.0;12.0;26.0;53.0
2010-07-14;3.0;21.0;10.0;19.0;25.0
2010-07-15;7.0;37.0;9.0;20.0;47.0
2010-07-16;20.0;54.0;15.0;30.0;84.0
2010-07-17;8.0;38.0;14.0;25.0;50.0
2010-07-18;4.0;24.0;15.0;26.0;30.0
2010-07-19;11.0;50.0;22.0;36.0;67.0
2010-07-20;5.0;32.0;19.0;34.0;40.0
2010-07-21;3.0;21.0;10.0;22.0;26.0
2010-07-22;3.0;21.0;8.0;17.0;25.0
2010-07-23;4.0;28.0;9.0;19.0;34.0
2010-07-24;3.0;22.0;10.0;21.0;27.0
2010-07-25;3.0;19.0;8.0;13.0;23.0
2010-07-26;5.0;29.0;10.0;19.0;37.0
2010-07-27;15.0;41.0;13.0;27.0;64.0
2010-07-28;15.0;67.0;16.0;34.0;89.0
2010-07-29;6.0;45.0;12.0;27.0;55.0
2010-07-30;10.0;43.0;10.0;22.0;58.0
2010-07-31;15.0;43.0;16.0;32.0;66.0
2010-08-01;3.0;29.0;16.0;35.0;33.0
2010-08-02;6.0;38.0;17.0;36.0;47.0
2010-08-03;5.0;28.0;6.0;16.0;35.0
2010-08-04;5.0;30.0;7.0;18.0;37.0
2010-08-05;5.0;29.0;7.0;20.0;36.0
2010-08-06;9.0;41.0;10.0;26.0;55.0
2010-08-07;7.0;39.0;14.0;26.0;49.0
2010-08-08;7.0;45.0;17.0;35.0;56.0
2010-08-09;9.0;44.0;35.0;69.0;58.0
2010-08-10;8.0;50.0;52.0;103.0;63.0
2010-08-11;4.0;45.0;30.0;67.0;51.0
2010-08-12;15.0;54.0;15.0;35.0;77.0
2010-08-13;4.0;21.0;5.0;17.0;28.0
2010-08-14;3.0;19.0;5.0;9.0;24.0
2010-08-15;3.0;19.0;7.0;12.0;23.0
2010-08-16;4.0;23.0;11.0;21.0;30.0
2010-08-17;5.0;33.0;10.0;21.0;40.0
2010-08-18;9.0;43.0;15.0;32.0;57.0
2010-08-19;10.0;54.0;17.0;34.0;69.0
2010-08-20;18.0;57.0;13.0;28.0;84.0
2010-08-21;11.0;56.0;13.0;26.0;73.0
2010-08-22;3.0;27.0;9.0;23.0;31.0
2010-08-23;5.0;30.0;7.0;25.0;38.0
2010-08-24;8.0;27.0;6.0;19.0;38.0
2010-08-25;27.0;65.0;11.0;30.0;107.0
2010-08-26;24.0;65.0;14.0;43.0;101.0
2010-08-27;4.0;35.0;8.0;23.0;41.0
2010-08-28;3.0;28.0;9.0;21.0;33.0
2010-08-29;3.0;23.0;7.0;15.0;27.0
2010-08-30;7.0;50.0;8.0;22.0;61.0
2010-08-31;20.0;50.0;15.0;37.0;81.0
2010-09-01;6.0;38.0;14.0;35.0;48.0
2010-09-02;10.0;57.0;15.0;25.0;72.0
2010-09-03;7.0;42.0;13.0;23.0;52.0
2010-09-04;8.0;60.0;16.0;28.0;72.0
2010-09-05;19.0;66.0;18.0;32.0;95.0
2010-09-06;30.0;64.0;17.0;40.0;111.0
2010-09-07;4.0;16.0;7.0;25.0;22.0
2010-09-08;3.0;20.0;6.0;12.0;25.0
2010-09-09;9.0;46.0;10.0;22.0;59.0
2010-09-10;25.0;61.0;14.0;32.0;99.0
2010-09-11;45.0;71.0;15.0;32.0;140.0
2010-09-12;47.0;66.0;15.0;31.0;138.0
2010-09-13;10.0;48.0;12.0;27.0;63.0
2010-09-14;16.0;71.0;12.0;29.0;95.0
2010-09-15;47.0;83.0;17.0;40.0;155.0
2010-09-16;6.0;46.0;14.0;29.0;55.0
2010-09-17;13.0;50.0;9.0;16.0;70.0
2010-09-18;5.0;35.0;8.0;13.0;43.0
2010-09-19;19.0;43.0;11.0;20.0;71.0
2010-09-20;16.0;60.0;14.0;25.0;85.0
2010-09-21;35.0;67.0;15.0;29.0;121.0
2010-09-22;30.0;66.0;17.0;33.0;112.0
2010-09-23;35.0;60.0;22.0;46.0;113.0
2010-09-24;4.0;26.0;6.0;13.0;32.0
2010-09-25;4.0;28.0;5.0;10.0;35.0
2010-09-26;4.0;31.0;6.0;9.0;38.0
2010-09-27;11.0;51.0;10.0;21.0;67.0
2010-09-28;44.0;69.0;13.0;36.0;136.0
2010-09-29;35.0;68.0;12.0;23.0;122.0
2010-09-30;35.0;72.0;14.0;33.0;126.0
2010-10-01;40.0;78.0;16.0;36.0;140.0
2010-10-02;46.0;73.0;16.0;36.0;144.0
2010-10-03;4.0;41.0;9.0;24.0;47.0
2010-10-04;4.0;24.0;5.0;9.0;30.0
2010-10-05;54.0;67.0;13.0;28.0;150.0
2010-10-06;60.0;79.0;15.0;33.0;171.0
2010-10-07;15.0;55.0;15.0;34.0;78.0
2010-10-08;18.0;58.0;15.0;28.0;86.0
2010-10-09;7.0;44.0;10.0;16.0;55.0
2010-10-10;4.0;29.0;5.0;9.0;35.0
2010-10-11;30.0;61.0;10.0;17.0;108.0
2010-10-12;4.0;36.0;6.0;10.0;42.0
2010-10-13;25.0;57.0;10.0;17.0;96.0
2010-10-14;37.0;63.0;13.0;25.0;120.0
2010-10-15;23.0;71.0;12.0;24.0;105.0
2010-10-16;14.0;51.0;11.0;17.0;73.0
2010-10-17;5.0;29.0;7.0;11.0;36.0
2010-10-18;26.0;61.0;10.0;19.0;100.0
2010-10-19;83.0;87.0;19.0;38.0;214.0
2010-10-20;141.0;101.0;23.0;50.0;317.0
2010-10-21;105.0;98.0;23.0;46.0;258.0
2010-10-22;76.0;94.0;22.0;42.0;210.0
2010-10-23;76.0;86.0;23.0;39.0;203.0
2010-10-24;37.0;59.0;17.0;26.0;117.0
2010-10-25;9.0;40.0;6.0;15.0;53.0
2010-10-26;77.0;83.0;15.0;32.0;201.0
2010-10-27;179.0;120.0;26.0;56.0;394.0
2010-10-28;176.0;121.0;31.0;69.0;391.0
2010-10-29;61.0;65.0;19.0;41.0;158.0
2010-10-30;3.0;27.0;4.0;6.0;31.0
2010-10-31;3.0;20.0;5.0;7.0;24.0
2010-11-01;3.0;27.0;5.0;8.0;32.0
2010-11-02;41.0;62.0;12.0;22.0;124.0
2010-11-03;142.0;92.0;25.0;44.0;311.0
2010-11-04;111.0;78.0;19.0;36.0;248.0
2010-11-05;115.0;77.0;21.0;40.0;254.0
2010-11-06;59.0;63.0;17.0;27.0;153.0
2010-11-07;6.0;41.0;9.0;12.0;50.0
2010-11-08;3.0;28.0;3.0;12.0;33.0
2010-11-09;2.0;19.0;4.0;8.0;22.0
2010-11-10;5.0;34.0;8.0;12.0;41.0
2010-11-11;28.0;52.0;13.0;22.0;96.0
2010-11-12;83.0;78.0;21.0;37.0;205.0
2010-11-13;63.0;61.0;17.0;25.0;158.0
2010-11-14;12.0;52.0;10.0;11.0;70.0
2010-11-15;4.0;33.0;6.0;8.0;39.0
2010-11-16;53.0;63.0;11.0;17.0;144.0
2010-11-17;4.0;40.0;7.0;8.0;47.0
2010-11-18;15.0;49.0;9.0;12.0;73.0
2010-11-19;49.0;64.0;14.0;24.0;139.0
2010-11-20;4.0;36.0;6.0;8.0;42.0
2010-11-21;3.0;27.0;5.0;7.0;31.0
2010-11-22;7.0;41.0;6.0;9.0;52.0
2010-11-23;64.0;72.0;13.0;22.0;170.0
2010-11-24;60.0;76.0;16.0;30.0;167.0
2010-11-25;70.0;74.0;16.0;29.0;182.0
2010-11-26;27.0;64.0;7.0;16.0;105.0
2010-11-27;13.0;57.0;7.0;13.0;77.0
2010-11-28;50.0;65.0;13.0;20.0;142.0
2010-11-29;41.0;72.0;12.0;19.0;135.0
2010-11-30;26.0;59.0;9.0;11.0;99.0
2010-12-01;6.0;40.0;6.0;9.0;49.0
2010-12-02;8.0;45.0;6.0;10.0;58.0
2010-12-03;17.0;47.0;8.0;13.0;74.0
2010-12-04;32.0;69.0;10.0;17.0;118.0
2010-12-05;26.0;71.0;11.0;15.0;110.0
2010-12-06;19.0;47.0;8.0;11.0;76.0
2010-12-07;11.0;49.0;6.0;8.0;66.0
2010-12-08;6.0;40.0;7.0;11.0;48.0
2010-12-09;54.0;68.0;13.0;17.0;150.0
2010-12-10;34.0;60.0;10.0;19.0;111.0
2010-12-11;67.0;55.0;16.0;25.0;157.0
2010-12-12;124.0;63.0;22.0;33.0;254.0
2010-12-13;176.0;84.0;15.0;40.0;354.0
2010-12-14;49.0;65.0;9.0;26.0;140.0
2010-12-15;11.0;44.0;5.0;15.0;61.0
2010-12-16;27.0;65.0;9.0;19.0;107.0
2010-12-17;143.0;103.0;21.0;44.0;322.0
2010-12-18;60.0;78.0;15.0;29.0;170.0
2010-12-19;12.0;43.0;8.0;10.0;61.0
2010-12-20;26.0;56.0;10.0;16.0;95.0
2010-12-21;41.0;69.0;10.0;12.0;132.0
2010-12-22;16.0;66.0;8.0;9.0;91.0
2010-12-23;9.0;44.0;7.0;8.0;59.0
2010-12-24;10.0;39.0;8.0;9.0;54.0
2010-12-25;28.0;53.0;12.0;15.0;96.0
2010-12-26;40.0;67.0;13.0;18.0;128.0
2010-12-27;108.0;86.0;20.0;35.0;251.0
2010-12-28;120.0;96.0;23.0;43.0;280.0
2010-12-29;116.0;94.0;23.0;40.0;272.0
2010-12-30;72.0;77.0;18.0;28.0;188.0
2010-12-31;22.0;57.0;11.0;14.0;91.0
2011-01-01;10.0;46.0;12.0;14.0;61.0
2011-01-02;24.0;51.0;12.0;14.0;87.0
2011-01-03;71.0;62.0;15.0;24.0;171.0
2011-01-04;14.0;43.0;9.0;12.0;65.0
2011-01-05;34.0;52.0;11.0;15.0;103.0
2011-01-06;6.0;36.0;7.0;9.0;45.0
2011-01-07;7.0;41.0;15.0;27.0;52.0
2011-01-08;4.0;40.0;7.0;11.0;46.0
2011-01-09;9.0;41.0;7.0;8.0;54.0
2011-01-10;10.0;41.0;7.0;10.0;57.0
2011-01-11;6.0;38.0;6.0;10.0;47.0
2011-01-12;138.0;90.0;22.0;41.0;302.0
2011-01-13;162.0;81.0;27.0;44.0;330.0
2011-01-14;164.0;85.0;27.0;47.0;337.0
2011-01-15;100.0;67.0;18.0;31.0;220.0
2011-01-16;76.0;62.0;19.0;27.0;178.0
2011-01-17;98.0;74.0;27.0;41.0;223.0
2011-01-18;146.0;91.0;34.0;53.0;314.0
2011-01-19;107.0;78.0;24.0;39.0;242.0
2011-01-20;68.0;66.0;16.0;32.0;171.0
2011-01-21;8.0;44.0;5.0;15.0;57.0
2011-01-22;7.0;40.0;5.0;11.0;50.0
2011-01-23;10.0;37.0;7.0;11.0;52.0
2011-01-24;40.0;62.0;12.0;24.0;124.0
2011-01-25;57.0;72.0;16.0;30.0;159.0
2011-01-26;67.0;74.0;15.0;30.0;176.0
2011-01-27;44.0;64.0;15.0;25.0;132.0
2011-01-28;6.0;48.0;6.0;8.0;57.0
2011-01-29;4.0;34.0;8.0;10.0;40.0
2011-01-30;12.0;53.0;12.0;14.0;72.0
2011-01-31;16.0;59.0;10.0;15.0;84.0
2011-02-01;35.0;65.0;14.0;22.0;119.0
2011-02-02;100.0;105.0;21.0;39.0;257.0
2011-02-03;146.0;108.0;25.0;48.0;331.0
2011-02-04;132.0;96.0;24.0;45.0;299.0
2011-02-05;85.0;86.0;21.0;33.0;217.0
2011-02-06;95.0;85.0;19.0;32.0;232.0
2011-02-07;142.0;102.0;25.0;52.0;320.0
2011-02-08;129.0;102.0;27.0;51.0;300.0
2011-02-09;107.0;95.0;28.0;48.0;259.0
2011-02-10;101.0;95.0;25.0;43.0;250.0
2011-02-11;112.0;99.0;29.0;49.0;270.0
2011-02-12;41.0;61.0;21.0;30.0;124.0
2011-02-13;4.0;44.0;9.0;17.0;51.0
2011-02-14;2.0;29.0;5.0;10.0;32.0
2011-02-15;9.0;53.0;6.0;8.0;66.0
2011-02-16;5.0;38.0;5.0;8.0;45.0
2011-02-17;2.0;30.0;6.0;9.0;33.0
2011-02-18;23.0;52.0;10.0;17.0;88.0
2011-02-19;13.0;57.0;9.0;12.0;78.0
2011-02-20;3.0;32.0;7.0;9.0;36.0
2011-02-21;2.0;26.0;7.0;13.0;29.0
2011-02-22;3.0;29.0;7.0;10.0;33.0
2011-02-23;55.0;77.0;16.0;28.0;162.0
2011-02-24;45.0;66.0;13.0;25.0;135.0
2011-02-25;65.0;76.0;17.0;32.0;175.0
2011-02-26;46.0;64.0;16.0;24.0;135.0
2011-02-27;2.0;24.0;5.0;10.0;27.0
2011-02-28;5.0;35.0;5.0;11.0;44.0
2011-03-01;6.0;36.0;6.0;11.0;46.0
2011-03-02;10.0;51.0;10.0;17.0;67.0
2011-03-03;25.0;58.0;15.0;23.0;96.0
2011-03-04;16.0;62.0;12.0;15.0;86.0
2011-03-05;10.0;53.0;9.0;13.0;68.0
2011-03-06;21.0;56.0;11.0;16.0;88.0
2011-03-07;13.0;57.0;14.0;37.0;78.0
2011-03-08;13.0;56.0;16.0;38.0;76.0
2011-03-09;6.0;38.0;14.0;31.0;48.0
2011-03-10;22.0;51.0;19.0;50.0;85.0
2011-03-11;31.0;74.0;17.0;40.0;122.0
2011-03-12;4.0;39.0;7.0;9.0;45.0
2011-03-13;2.0;27.0;8.0;11.0;30.0
2011-03-14;14.0;53.0;9.0;16.0;74.0
2011-03-15;2.0;33.0;5.0;8.0;37.0
2011-03-16;2.0;37.0;7.0;12.0;41.0
2011-03-17;10.0;53.0;9.0;15.0;69.0
2011-03-18;29.0;64.0;11.0;21.0;109.0
2011-03-19;16.0;56.0;8.0;17.0;80.0
2011-03-20;26.0;61.0;10.0;17.0;102.0
2011-03-21;8.0;47.0;12.0;24.0;60.0
2011-03-22;7.0;44.0;11.0;24.0;55.0
2011-03-23;10.0;53.0;9.0;16.0;69.0
2011-03-24;12.0;63.0;10.0;18.0;82.0
2011-03-25;14.0;66.0;16.0;35.0;87.0
2011-03-26;5.0;41.0;18.0;39.0;48.0
2011-03-27;1.0;19.0;5.0;7.0;21.0
2011-03-28;2.0;30.0;8.0;12.0;33.0
2011-03-29;4.0;30.0;7.0;11.0;36.0
2011-03-30;3.0;29.0;8.0;12.0;32.0
2011-03-31;45.0;63.0;16.0;31.0;132.0
2011-04-01;60.0;69.0;18.0;36.0;160.0
2011-04-02;10.0;55.0;17.0;54.0;70.0
2011-04-03;27.0;50.0;24.0;61.0;91.0
2011-04-04;17.0;51.0;15.0;26.0;77.0
2011-04-05;29.0;57.0;17.0;38.0;101.0
2011-04-06;14.0;64.0;18.0;46.0;85.0
2011-04-07;46.0;73.0;21.0;49.0;143.0
2011-04-08;64.0;88.0;25.0;60.0;185.0
2011-04-09;31.0;56.0;24.0;55.0;104.0
2011-04-10;10.0;46.0;18.0;43.0;61.0
2011-04-11;4.0;33.0;7.0;20.0;39.0
2011-04-12;4.0;39.0;14.0;41.0;45.0
2011-04-13;9.0;53.0;11.0;28.0;68.0
2011-04-14;38.0;67.0;15.0;39.0;124.0
2011-04-15;4.0;42.0;9.0;23.0;48.0
2011-04-16;2.0;25.0;13.0;27.0;28.0
2011-04-17;2.0;21.0;10.0;19.0;24.0
2011-04-18;5.0;39.0;10.0;26.0;47.0
2011-04-19;3.0;29.0;11.0;28.0;34.0
2011-04-20;6.0;29.0;10.0;17.0;38.0
2011-04-21;2.0;22.0;10.0;15.0;25.0
2011-04-22;1.0;14.0;3.0;6.0;16.0
2011-04-23;2.0;30.0;5.0;10.0;33.0
2011-04-24;2.0;22.0;5.0;7.0;25.0
2011-04-25;4.0;34.0;6.0;11.0;40.0
2011-04-26;4.0;37.0;9.0;15.0;44.0
2011-04-27;7.0;49.0;17.0;26.0;60.0
2011-04-28;7.0;48.0;15.0;25.0;59.0
2011-04-29;6.0;41.0;13.0;25.0;50.0
2011-04-30;3.0;28.0;6.0;12.0;32.0
