fecha;mag007;mag008;mag009;mag010;mag012;mag001;mag006
2009-11-01;0.0;0.0;;0.0;0.0;0.0;0.0
2009-11-02;0.0;0.0;;0.0;0.0;0.0;0.0
2009-11-03;0.0;0.0;;0.0;0.0;0.0;0.0
2009-11-04;0.0;0.0;;0.0;0.0;0.0;0.0
2009-11-05;0.0;0.0;;0.0;0.0;0.0;0.0
2009-11-06;0.0;0.0;;0.0;0.0;0.0;0.0
2009-11-07;0.0;0.0;;0.0;0.0;0.0;0.0
2009-11-08;0.0;0.0;;0.0;0.0;0.0;0.0
2009-11-09;0.0;0.0;;0.0;0.0;0.0;0.0
2009-11-10;0.0;0.0;;0.0;0.0;0.0;0.0
2009-11-11;0.0;0.0;;0.0;0.0;0.0;0.0
2009-11-12;0.0;0.0;;0.0;0.0;0.0;0.0
2009-11-13;0.0;0.0;;0.0;0.0;0.0;0.0
2009-11-14;0.0;0.0;;0.0;0.0;0.0;0.0
2009-11-15;0.0;0.0;;0.0;0.0;0.0;0.0
2009-11-16;0.0;0.0;;0.0;0.0;0.0;0.0
2009-11-17;0.0;0.0;;0.0;0.0;0.0;0.0
2009-11-18;0.0;0.0;;0.0;0.0;0.0;0.0
2009-11-19;0.0;0.0;;0.0;0.0;0.0;0.0
2009-11-20;0.0;0.0;;0.0;0.0;0.0;0.0
2009-11-21;0.0;0.0;;0.0;0.0;0.0;0.0
2009-11-22;0.0;0.0;;0.0;0.0;0.0;0.0
2009-11-23;0.0;0.0;;0.0;0.0;0.0;0.0
2009-11-24;132.0;100.0;;41.0;303.0;13.0;0.7
2009-11-25;48.0;72.0;;34.0;145.0;9.0;0.4
2009-11-26;43.0;60.0;;19.0;127.0;7.0;0.4
2009-11-27;23.0;51.0;;13.0;86.0;7.0;0.3
2009-11-28;17.0;40.0;;9.0;66.0;6.0;0.3
2009-11-29;6.0;28.0;;5.0;38.0;6.0;0.2
2009-11-30;11.0;28.0;;10.0;44.0;6.0;0.2
2009-12-01;12.0;32.0;;13.0;51.0;6.0;0.2
2009-12-02;15.0;37.0;;8.0;59.0;7.0;0.2
2009-12-03;12.0;31.0;;10.0;50.0;6.0;0.2
2009-12-04;58.0;61.0;;22.0;149.0;9.0;0.4
2009-12-05;40.0;58.0;;21.0;120.0;9.0;0.4
2009-12-06;20.0;47.0;;17.0;77.0;7.0;0.3
2009-12-07;17.0;48.0;;13.0;74.0;7.0;0.3
2009-12-08;17.0;37.0;;13.0;63.0;7.0;0.3
2009-12-09;49.0;50.0;;23.0;125.0;8.0;0.4
2009-12-10;100.0;79.0;;27.0;233.0;10.0;0.5
2009-12-11;91.0;79.0;;30.0;217.0;11.0;0.5
2009-12-12;104.0;89.0;;34.0;248.0;11.0;0.6
2009-12-13;4.0;12.0;;5.0;19.0;6.0;0.2
2009-12-14;8.0;25.0;;12.0;38.0;5.0;0.2
2009-12-15;43.0;66.0;;25.0;132.0;8.0;0.4
2009-12-16;66.0;84.0;;27.0;184.0;9.0;0.5
2009-12-17;20.0;51.0;;16.0;81.0;7.0;0.3
2009-12-18;45.0;73.0;;20.0;142.0;8.0;0.4
2009-12-19;9.0;27.0;;10.0;41.0;6.0;0.3
2009-12-20;57.0;74.0;;23.0;161.0;10.0;0.5
2009-12-21;72.0;75.0;;17.0;185.0;8.0;0.5
2009-12-22;42.0;69.0;;15.0;133.0;9.0;0.4
2009-12-23;11.0;40.0;;10.0;57.0;7.0;0.2
2009-12-24;6.0;26.0;;9.0;35.0;7.0;0.2
2009-12-25;4.0;22.0;;8.0;29.0;7.0;0.2
2009-12-26;15.0;36.0;;11.0;59.0;7.0;0.3
2009-12-27;29.0;63.0;;16.0;107.0;8.0;0.4
2009-12-28;79.0;80.0;;20.0;201.0;9.0;0.5
2009-12-29;8.0;33.0;;7.0;46.0;7.0;0.2
2009-12-30;8.0;32.0;;7.0;43.0;7.0;0.2
2009-12-31;6.0;26.0;;7.0;35.0;7.0;0.2
2010-01-01;3.0;16.0;;9.0;21.0;6.0;0.2
2010-01-02;30.0;52.0;;20.0;98.0;8.0;0.4
2010-01-03;33.0;61.0;;18.0;112.0;8.0;0.4
2010-01-04;20.0;56.0;;8.0;86.0;7.0;0.3
2010-01-05;19.0;46.0;;11.0;75.0;7.0;0.3
2010-01-06;7.0;30.0;;10.0;41.0;7.0;0.3
2010-01-07;8.0;28.0;;7.0;40.0;5.0;0.2
2010-01-08;12.0;25.0;;14.0;44.0;4.0;0.2
2010-01-09;13.0;33.0;;13.0;53.0;5.0;0.3
2010-01-10;13.0;48.0;;15.0;68.0;6.0;0.3
2010-01-11;27.0;59.0;;17.0;101.0;7.0;0.4
2010-01-12;50.0;67.0;;13.0;144.0;7.0;0.4
2010-01-13;45.0;67.0;;16.0;137.0;8.0;0.4
2010-01-14;6.0;22.0;;12.0;31.0;7.0;0.2
2010-01-15;46.0;77.0;;27.0;148.0;10.0;0.4
2010-01-16;54.0;74.0;;30.0;157.0;10.0;0.5
2010-01-17;54.0;55.0;;22.0;139.0;9.0;0.5
2010-01-18;34.0;53.0;;21.0;104.0;8.0;0.4
2010-01-19;28.0;55.0;;15.0;98.0;8.0;0.3
2010-01-20;16.0;41.0;;13.0;65.0;7.0;0.3
2010-01-21;80.0;85.0;;35.0;207.0;11.0;0.5
2010-01-22;83.0;83.0;;41.0;210.0;10.0;0.5
2010-01-23;17.0;43.0;;16.0;69.0;8.0;0.3
2010-01-24;7.0;30.0;;14.0;40.0;7.0;0.2
2010-01-25;8.0;18.0;;8.0;30.0;6.0;0.2
2010-01-26;6.0;18.0;;10.0;27.0;6.0;0.2
2010-01-27;7.0;23.0;;12.0;33.0;5.0;0.3
2010-01-28;58.0;60.0;;27.0;149.0;10.0;0.5
2010-01-29;90.0;66.0;;28.0;205.0;12.0;0.5
2010-01-30;7.0;22.0;;8.0;32.0;7.0;0.2
2010-01-31;4.0;18.0;;8.0;24.0;7.0;0.2
2010-02-01;13.0;35.0;;12.0;55.0;7.0;0.3
2010-02-02;64.0;66.0;;28.0;165.0;11.0;0.5
2010-02-03;71.0;75.0;;34.0;183.0;11.0;0.5
2010-02-04;42.0;66.0;;28.0;130.0;11.0;0.4
2010-02-05;9.0;27.0;;13.0;42.0;8.0;0.2
2010-02-06;13.0;27.0;;11.0;47.0;8.0;0.2
2010-02-07;29.0;56.0;;18.0;100.0;10.0;0.4
2010-02-08;28.0;48.0;;13.0;91.0;9.0;0.3
2010-02-09;10.0;26.0;;11.0;42.0;8.0;0.3
2010-02-10;17.0;39.0;;15.0;66.0;8.0;0.4
2010-02-11;8.0;23.0;;11.0;34.0;6.0;0.3
2010-02-12;16.0;37.0;;16.0;61.0;7.0;0.3
2010-02-13;5.0;16.0;;11.0;24.0;6.0;0.2
2010-02-14;7.0;30.0;;10.0;41.0;7.0;0.3
2010-02-15;10.0;36.0;;12.0;52.0;6.0;0.3
2010-02-16;13.0;39.0;;7.0;60.0;6.0;0.3
2010-02-17;9.0;32.0;;11.0;45.0;8.0;0.3
2010-02-18;17.0;40.0;;13.0;66.0;8.0;0.3
2010-02-19;24.0;49.0;;16.0;87.0;8.0;0.3
2010-02-20;8.0;25.0;;11.0;37.0;7.0;0.2
2010-02-21;16.0;41.0;;10.0;65.0;8.0;0.3
2010-02-22;12.0;40.0;;10.0;58.0;8.0;0.3
2010-02-23;9.0;33.0;;9.0;47.0;8.0;0.2
2010-02-24;7.0;21.0;;15.0;31.0;8.0;0.2
2010-02-25;8.0;32.0;;12.0;43.0;8.0;0.2
2010-02-26;22.0;43.0;;20.0;76.0;9.0;0.3
2010-02-27;13.0;35.0;;15.0;54.0;9.0;0.3
2010-02-28;4.0;17.0;;9.0;23.0;8.0;0.2
2010-03-01;8.0;27.0;;12.0;40.0;8.0;0.2
2010-03-02;7.0;28.0;;9.0;39.0;8.0;0.2
2010-03-03;14.0;35.0;;10.0;56.0;8.0;0.3
2010-03-04;29.0;49.0;;18.0;93.0;9.0;0.3
2010-03-05;6.0;26.0;;10.0;36.0;8.0;0.2
2010-03-06;5.0;19.0;;6.0;26.0;7.0;0.2
2010-03-07;8.0;28.0;;9.0;40.0;8.0;0.3
2010-03-08;6.0;17.0;;8.0;27.0;7.0;0.3
2010-03-09;8.0;27.0;;12.0;40.0;7.0;0.3
2010-03-10;13.0;29.0;;15.0;49.0;8.0;0.3
2010-03-11;10.0;29.0;;16.0;45.0;8.0;0.3
2010-03-12;18.0;37.0;;16.0;64.0;8.0;0.3
2010-03-13;12.0;33.0;;16.0;52.0;8.0;0.3
2010-03-14;3.0;16.0;;9.0;22.0;8.0;0.2
2010-03-15;27.0;52.0;;18.0;94.0;9.0;0.3
2010-03-16;12.0;46.0;;20.0;64.0;9.0;0.3
2010-03-17;13.0;40.0;;25.0;61.0;9.0;0.3
2010-03-18;47.0;62.0;;49.0;135.0;11.0;0.4
2010-03-19;14.0;45.0;;53.0;66.0;9.0;0.3
2010-03-20;10.0;35.0;;106.0;50.0;10.0;0.2
2010-03-21;6.0;30.0;;70.0;40.0;9.0;0.2
2010-03-22;19.0;46.0;;38.0;75.0;9.0;0.3
2010-03-23;16.0;40.0;;24.0;65.0;9.0;0.3
2010-03-24;9.0;29.0;;36.0;42.0;9.0;0.2
2010-03-25;6.0;27.0;;11.0;35.0;9.0;0.2
2010-03-26;6.0;19.0;;12.0;28.0;8.0;0.2
2010-03-27;6.0;21.0;;14.0;29.0;8.0;0.2
2010-03-28;6.0;25.0;;14.0;34.0;9.0;0.2
2010-03-29;8.0;36.0;;21.0;49.0;9.0;0.3
2010-03-30;6.0;18.0;;14.0;27.0;8.0;0.2
2010-03-31;5.0;14.0;;13.0;21.0;8.0;0.2
2010-04-01;3.0;9.0;;8.0;13.0;8.0;0.2
2010-04-02;6.0;21.0;;13.0;30.0;9.0;0.2
2010-04-03;5.0;19.0;;13.0;27.0;9.0;0.2
2010-04-04;4.0;20.0;;10.0;26.0;9.0;0.2
2010-04-05;5.0;18.0;;12.0;26.0;8.0;0.2
2010-04-06;21.0;44.0;;28.0;76.0;10.0;0.3
2010-04-07;6.0;24.0;;19.0;32.0;8.0;0.2
2010-04-08;6.0;18.0;;12.0;28.0;8.0;0.2
2010-04-09;7.0;23.0;;18.0;34.0;8.0;0.2
2010-04-10;3.0;18.0;;16.0;23.0;8.0;0.2
2010-04-11;4.0;27.0;;14.0;32.0;9.0;0.3
2010-04-12;4.0;15.0;;24.0;21.0;8.0;0.2
2010-04-13;5.0;20.0;;14.0;28.0;8.0;0.2
2010-04-14;7.0;22.0;;9.0;33.0;8.0;0.2
2010-04-15;6.0;26.0;;9.0;35.0;8.0;0.3
2010-04-16;6.0;24.0;;13.0;34.0;9.0;0.3
2010-04-17;5.0;24.0;;10.0;33.0;9.0;0.3
2010-04-18;4.0;23.0;;11.0;29.0;9.0;0.3
2010-04-19;15.0;39.0;;19.0;62.0;10.0;0.4
2010-04-20;11.0;31.0;;16.0;48.0;10.0;0.3
2010-04-21;14.0;37.0;;22.0;58.0;10.0;0.3
2010-04-22;6.0;21.0;;14.0;31.0;9.0;0.3
2010-04-23;14.0;34.0;;19.0;55.0;10.0;0.3
2010-04-24;7.0;25.0;;16.0;35.0;9.0;0.3
2010-04-25;4.0;25.0;;18.0;32.0;9.0;0.3
2010-04-26;8.0;28.0;;19.0;40.0;9.0;0.3
2010-04-27;7.0;30.0;;23.0;42.0;9.0;0.3
2010-04-28;5.0;20.0;;25.0;28.0;9.0;0.3
2010-04-29;8.0;24.0;;30.0;36.0;9.0;0.3
2010-04-30;8.0;26.0;;22.0;38.0;9.0;0.3
2010-05-01;3.0;11.0;;14.0;16.0;9.0;0.2
2010-05-02;4.0;13.0;;11.0;19.0;9.0;0.2
2010-05-03;4.0;9.0;;16.0;15.0;9.0;0.2
2010-05-04;4.0;8.0;;19.0;15.0;9.0;0.2
2010-05-05;6.0;14.0;;14.0;23.0;9.0;0.2
2010-05-06;7.0;19.0;;16.0;30.0;9.0;0.3
2010-05-07;8.0;23.0;;21.0;35.0;10.0;0.2
2010-05-08;5.0;14.0;;19.0;22.0;10.0;0.2
2010-05-09;3.0;8.0;;15.0;13.0;10.0;0.2
2010-05-10;6.0;16.0;;11.0;25.0;10.0;0.2
2010-05-11;13.0;27.0;;19.0;46.0;11.0;0.3
2010-05-12;5.0;17.0;;13.0;24.0;11.0;0.2
2010-05-13;7.0;17.0;;13.0;27.0;11.0;0.3
2010-05-14;5.0;14.0;;14.0;22.0;11.0;0.2
2010-05-15;3.0;8.0;;8.0;12.0;10.0;0.2
2010-05-16;2.0;5.0;;9.0;8.0;10.0;0.2
2010-05-17;5.0;12.0;;17.0;20.0;11.0;0.2
2010-05-18;6.0;18.0;;18.0;27.0;11.0;0.2
2010-05-19;6.0;11.0;;20.0;20.0;11.0;0.2
2010-05-20;4.0;13.0;;21.0;19.0;11.0;0.2
2010-05-21;12.0;28.0;;26.0;46.0;11.0;0.3
2010-05-22;6.0;23.0;;24.0;32.0;11.0;0.3
2010-05-23;3.0;15.0;;29.0;20.0;11.0;0.2
2010-05-24;4.0;17.0;;25.0;23.0;11.0;0.2
2010-05-25;4.0;14.0;;24.0;21.0;11.0;0.2
2010-05-26;5.0;16.0;;21.0;23.0;11.0;0.2
2010-05-27;5.0;17.0;;20.0;26.0;11.0;0.2
2010-05-28;5.0;13.0;;17.0;22.0;11.0;0.2
2010-05-29;4.0;13.0;;14.0;18.0;10.0;0.2
2010-05-30;3.0;13.0;;16.0;18.0;11.0;0.2
2010-05-31;6.0;14.0;;15.0;23.0;11.0;0.2
2010-06-01;6.0;17.0;;16.0;26.0;11.0;0.2
2010-06-02;6.0;16.0;;14.0;25.0;11.0;0.2
2010-06-03;4.0;14.0;;14.0;19.0;11.0;0.2
2010-06-04;5.0;25.0;;18.0;32.0;11.0;0.2
2010-06-05;4.0;19.0;;25.0;25.0;11.0;0.2
2010-06-06;3.0;14.0;;20.0;19.0;11.0;0.2
2010-06-07;6.0;16.0;;20.0;25.0;11.0;0.2
2010-06-08;5.0;15.0;;19.0;23.0;11.0;0.2
2010-06-09;4.0;25.0;;10.0;32.0;8.0;0.2
2010-06-10;5.0;21.0;;12.0;29.0;5.0;0.2
2010-06-11;5.0;22.0;;14.0;30.0;5.0;0.2
2010-06-12;6.0;28.0;;11.0;37.0;5.0;0.2
2010-06-13;2.0;12.0;;11.0;15.0;5.0;0.2
2010-06-14;7.0;24.0;;13.0;35.0;5.0;0.2
2010-06-15;5.0;17.0;;9.0;25.0;5.0;0.2
2010-06-16;11.0;33.0;;12.0;49.0;6.0;0.2
2010-06-17;6.0;35.0;;14.0;43.0;6.0;0.2
2010-06-18;7.0;40.0;;20.0;50.0;6.0;0.2
2010-06-19;3.0;17.0;;11.0;21.0;5.0;0.2
2010-06-20;2.0;10.0;;9.0;12.0;5.0;0.2
2010-06-21;6.0;30.0;;14.0;39.0;6.0;0.2
2010-06-22;8.0;34.0;;19.0;46.0;6.0;0.2
2010-06-23;7.0;37.0;;17.0;48.0;6.0;0.2
2010-06-24;5.0;33.0;;24.0;41.0;6.0;0.2
2010-06-25;8.0;38.0;;27.0;50.0;6.0;0.2
2010-06-26;3.0;23.0;;14.0;28.0;6.0;0.2
2010-06-27;2.0;18.0;;13.0;21.0;6.0;0.2
2010-06-28;4.0;25.0;;22.0;31.0;6.0;0.2
2010-06-29;4.0;27.0;;20.0;33.0;6.0;0.2
2010-06-30;5.0;40.0;;18.0;48.0;6.0;0.2
2010-07-01;6.0;45.0;;26.0;54.0;7.0;0.2
2010-07-02;7.0;57.0;;29.0;68.0;7.0;0.3
2010-07-03;3.0;26.0;;18.0;30.0;6.0;0.2
2010-07-04;2.0;23.0;;15.0;27.0;6.0;0.2
2010-07-05;4.0;26.0;;17.0;33.0;7.0;0.2
2010-07-06;4.0;34.0;;19.0;41.0;7.0;0.2
2010-07-07;5.0;40.0;;26.0;47.0;7.0;0.2
2010-07-08;6.0;47.0;;40.0;56.0;7.0;0.2
2010-07-09;0.0;0.0;;0.0;0.0;0.0;0.0
2010-07-10;0.0;0.0;;0.0;0.0;0.0;0.0
2010-07-11;0.0;0.0;;0.0;0.0;0.0;0.0
2010-07-12;0.0;0.0;;0.0;0.0;0.0;0.0
2010-07-13;0.0;0.0;;0.0;0.0;0.0;0.0
2010-07-14;0.0;0.0;;0.0;0.0;0.0;0.0
2010-07-15;0.0;0.0;;0.0;0.0;0.0;0.0
2010-07-16;0.0;0.0;;0.0;0.0;0.0;0.0
2010-07-17;0.0;0.0;;0.0;0.0;0.0;0.0
2010-07-18;0.0;0.0;;0.0;0.0;0.0;0.0
2010-07-19;0.0;0.0;;0.0;0.0;0.0;0.0
2010-07-20;0.0;0.0;;0.0;0.0;0.0;0.0
2010-07-21;0.0;0.0;;0.0;0.0;0.0;0.0
2010-07-22;0.0;0.0;;0.0;0.0;0.0;0.0
2010-07-23;3.0;17.0;;14.0;21.0;7.0;0.3
2010-07-24;2.0;16.0;;23.0;19.0;7.0;0.2
2010-07-25;1.0;10.0;;18.0;12.0;7.0;0.2
2010-07-26;4.0;18.0;;17.0;24.0;7.0;0.2
2010-07-27;6.0;34.0;;24.0;43.0;7.0;0.2
2010-07-28;8.0;45.0;;28.0;57.0;7.0;0.2
2010-07-29;4.0;27.0;;25.0;33.0;7.0;0.2
2010-07-30;5.0;28.0;;15.0;35.0;7.0;0.2
2010-07-31;3.0;29.0;;29.0;34.0;7.0;0.2
2010-08-01;3.0;30.0;;37.0;34.0;7.0;0.2
2010-08-02;6.0;37.0;;40.0;46.0;7.0;0.2
2010-08-03;2.0;14.0;;11.0;18.0;7.0;0.2
2010-08-04;4.0;21.0;;14.0;27.0;7.0;0.2
2010-08-05;2.0;14.0;;14.0;18.0;7.0;0.2
2010-08-06;5.0;28.0;;18.0;35.0;7.0;0.2
2010-08-07;3.0;27.0;;30.0;32.0;7.0;0.2
2010-08-08;3.0;37.0;;40.0;41.0;8.0;0.2
2010-08-09;6.0;39.0;;69.0;48.0;7.0;0.2
2010-08-10;5.0;40.0;;101.0;48.0;7.0;0.2
2010-08-11;8.0;49.0;;61.0;61.0;8.0;0.3
2010-08-12;4.0;33.0;;33.0;39.0;8.0;0.2
2010-08-13;2.0;11.0;;11.0;14.0;7.0;0.2
2010-08-14;1.0;11.0;;7.0;13.0;7.0;0.2
2010-08-15;1.0;10.0;;16.0;11.0;7.0;0.2
2010-08-16;2.0;14.0;;25.0;17.0;7.0;0.2
2010-08-17;3.0;28.0;;20.0;33.0;7.0;0.2
2010-08-18;6.0;38.0;;24.0;48.0;8.0;0.3
2010-08-19;4.0;32.0;;35.0;39.0;8.0;0.2
2010-08-20;5.0;43.0;;18.0;50.0;8.0;0.2
2010-08-21;2.0;30.0;;18.0;33.0;8.0;0.2
2010-08-22;1.0;20.0;;18.0;22.0;8.0;0.2
2010-08-23;5.0;28.0;;20.0;35.0;7.0;0.2
2010-08-24;7.0;31.0;;18.0;42.0;8.0;0.2
2010-08-25;15.0;53.0;;19.0;76.0;8.0;0.3
2010-08-26;11.0;49.0;;30.0;66.0;8.0;0.3
2010-08-27;5.0;28.0;;19.0;36.0;8.0;0.2
2010-08-28;2.0;14.0;;21.0;17.0;7.0;0.2
2010-08-29;2.0;15.0;;15.0;17.0;7.0;0.2
2010-08-30;4.0;31.0;;14.0;37.0;8.0;0.2
2010-08-31;22.0;46.0;;35.0;80.0;9.0;0.3
2010-09-01;5.0;26.0;;35.0;35.0;8.0;0.2
2010-09-02;11.0;43.0;;22.0;59.0;8.0;0.2
2010-09-03;6.0;37.0;;19.0;46.0;8.0;0.2
2010-09-04;5.0;47.0;;24.0;54.0;8.0;0.3
2010-09-05;10.0;51.0;;27.0;66.0;8.0;0.3
2010-09-06;12.0;52.0;;30.0;70.0;8.0;0.3
2010-09-07;4.0;19.0;;23.0;25.0;8.0;0.2
2010-09-08;5.0;23.0;;10.0;31.0;8.0;0.2
2010-09-09;5.0;38.0;;19.0;45.0;8.0;0.2
2010-09-10;33.0;56.0;;23.0;106.0;9.0;0.3
2010-09-11;31.0;56.0;;26.0;103.0;9.0;0.3
2010-09-12;10.0;35.0;;28.0;50.0;8.0;0.2
2010-09-13;8.0;37.0;;22.0;49.0;8.0;0.2
2010-09-14;11.0;51.0;;23.0;67.0;9.0;0.3
2010-09-15;17.0;59.0;;29.0;85.0;10.0;0.3
2010-09-16;8.0;50.0;;35.0;62.0;8.0;0.2
2010-09-17;8.0;33.0;;15.0;46.0;8.0;0.2
2010-09-18;4.0;23.0;;12.0;29.0;8.0;0.2
2010-09-19;8.0;33.0;;12.0;45.0;8.0;0.2
2010-09-20;7.0;46.0;;25.0;57.0;8.0;0.2
2010-09-21;20.0;61.0;;22.0;91.0;9.0;0.3
2010-09-22;18.0;60.0;;27.0;88.0;9.0;0.3
2010-09-23;13.0;48.0;;35.0;69.0;9.0;0.2
2010-09-24;5.0;22.0;;10.0;30.0;8.0;0.2
2010-09-25;2.0;15.0;;8.0;19.0;8.0;0.2
2010-09-26;2.0;18.0;;7.0;21.0;8.0;0.2
2010-09-27;10.0;44.0;;17.0;59.0;9.0;0.2
2010-09-28;16.0;54.0;;23.0;78.0;9.0;0.3
2010-09-29;8.0;46.0;;16.0;58.0;9.0;0.2
2010-09-30;15.0;64.0;;29.0;87.0;10.0;0.3
2010-10-01;15.0;60.0;;25.0;83.0;10.0;0.3
2010-10-02;14.0;58.0;;27.0;80.0;10.0;0.3
2010-10-03;3.0;30.0;;29.0;34.0;9.0;0.2
2010-10-04;7.0;29.0;;10.0;40.0;9.0;0.2
2010-10-05;28.0;60.0;;19.0;103.0;10.0;0.3
2010-10-06;40.0;79.0;;27.0;141.0;10.0;0.4
2010-10-07;9.0;54.0;;37.0;69.0;9.0;0.2
2010-10-08;9.0;56.0;;27.0;70.0;9.0;0.3
2010-10-09;5.0;36.0;;19.0;43.0;8.0;0.2
2010-10-10;3.0;28.0;;10.0;34.0;8.0;0.2
2010-10-11;12.0;55.0;;19.0;74.0;9.0;0.3
2010-10-12;4.0;27.0;;11.0;33.0;8.0;0.2
2010-10-13;18.0;53.0;;17.0;81.0;9.0;0.3
2010-10-14;11.0;44.0;;13.0;62.0;9.0;0.3
2010-10-15;13.0;50.0;;18.0;69.0;9.0;0.3
2010-10-16;5.0;29.0;;14.0;37.0;8.0;0.2
2010-10-17;2.0;14.0;;10.0;18.0;8.0;0.2
2010-10-18;16.0;41.0;;15.0;66.0;9.0;0.3
2010-10-19;41.0;78.0;;27.0;140.0;11.0;0.4
2010-10-20;81.0;95.0;;34.0;219.0;13.0;0.5
2010-10-21;63.0;85.0;;34.0;182.0;12.0;0.5
2010-10-22;48.0;86.0;;35.0;160.0;12.0;0.4
2010-10-23;25.0;76.0;;30.0;114.0;11.0;0.4
2010-10-24;11.0;48.0;;24.0;65.0;10.0;0.3
2010-10-25;5.0;27.0;;9.0;35.0;9.0;0.2
2010-10-26;63.0;76.0;;28.0;172.0;12.0;0.5
2010-10-27;60.0;96.0;;29.0;187.0;13.0;0.4
2010-10-28;84.0;109.0;;43.0;237.0;15.0;0.4
2010-10-29;43.0;70.0;;43.0;135.0;13.0;0.0
2010-10-30;5.0;28.0;;9.0;37.0;9.0;0.2
2010-10-31;3.0;16.0;;10.0;20.0;9.0;0.2
2010-11-01;3.0;14.0;;9.0;18.0;9.0;0.2
2010-11-02;21.0;44.0;;15.0;77.0;10.0;0.3
2010-11-03;100.0;88.0;;33.0;243.0;14.0;0.6
2010-11-04;84.0;74.0;;27.0;202.0;12.0;0.5
2010-11-05;75.0;79.0;;29.0;193.0;13.0;0.5
2010-11-06;39.0;70.0;;23.0;130.0;12.0;0.4
2010-11-07;15.0;51.0;;15.0;74.0;10.0;0.3
2010-11-08;7.0;30.0;;16.0;40.0;10.0;0.2
2010-11-09;3.0;19.0;;10.0;24.0;9.0;0.2
2010-11-10;14.0;43.0;;14.0;63.0;10.0;0.3
2010-11-11;27.0;54.0;;24.0;95.0;11.0;0.3
2010-11-12;85.0;80.0;;34.0;210.0;13.0;0.5
2010-11-13;32.0;64.0;;23.0;113.0;11.0;0.4
2010-11-14;7.0;48.0;;14.0;59.0;10.0;0.3
2010-11-15;8.0;33.0;;12.0;46.0;9.0;0.2
2010-11-16;37.0;67.0;;16.0;123.0;11.0;0.4
2010-11-17;10.0;42.0;;13.0;57.0;10.0;0.3
2010-11-18;21.0;53.0;;17.0;85.0;10.0;0.3
2010-11-19;40.0;72.0;;24.0;134.0;12.0;0.4
2010-11-20;8.0;37.0;;12.0;49.0;10.0;0.2
2010-11-21;4.0;26.0;;11.0;33.0;10.0;0.2
2010-11-22;21.0;54.0;;13.0;87.0;10.0;0.3
2010-11-23;74.0;95.0;;20.0;208.0;13.0;0.5
2010-11-24;35.0;69.0;;12.0;123.0;11.0;0.4
2010-11-25;23.0;59.0;;11.0;94.0;10.0;0.3
2010-11-26;10.0;44.0;;7.0;60.0;9.0;0.3
2010-11-27;13.0;50.0;;10.0;70.0;9.0;0.3
2010-11-28;20.0;60.0;;14.0;91.0;9.0;0.3
2010-11-29;17.0;57.0;;14.0;83.0;8.0;0.3
2010-11-30;34.0;59.0;;11.0;111.0;9.0;0.3
2010-12-01;14.0;42.0;;10.0;63.0;8.0;0.3
2010-12-02;16.0;47.0;;12.0;71.0;8.0;0.3
2010-12-03;25.0;56.0;;17.0;94.0;9.0;0.3
2010-12-04;17.0;64.0;;14.0;91.0;9.0;0.4
2010-12-05;14.0;56.0;;13.0;78.0;9.0;0.4
2010-12-06;8.0;42.0;;11.0;55.0;10.0;0.3
2010-12-07;8.0;46.0;;8.0;58.0;11.0;0.2
2010-12-08;7.0;42.0;;14.0;53.0;11.0;0.3
2010-12-09;24.0;57.0;;14.0;93.0;12.0;0.3
2010-12-10;60.0;66.0;;23.0;157.0;13.0;0.4
2010-12-11;61.0;57.0;;19.0;152.0;13.0;0.5
2010-12-12;82.0;66.0;;27.0;191.0;14.0;0.6
2010-12-13;163.0;99.0;;47.0;349.0;18.0;0.8
2010-12-14;23.0;52.0;;15.0;87.0;12.0;0.3
2010-12-15;6.0;30.0;;8.0;39.0;9.0;0.2
2010-12-16;38.0;70.0;;17.0;128.0;11.0;0.4
2010-12-17;107.0;111.0;;35.0;274.0;15.0;0.6
2010-12-18;58.0;87.0;;28.0;175.0;12.0;0.5
2010-12-19;12.0;38.0;;12.0;57.0;10.0;0.3
2010-12-20;38.0;68.0;;9.0;127.0;11.0;0.4
2010-12-21;31.0;69.0;;6.0;117.0;11.0;0.4
2010-12-22;12.0;58.0;;5.0;77.0;11.0;0.3
2010-12-23;16.0;48.0;;8.0;73.0;10.0;0.3
2010-12-24;16.0;45.0;;8.0;69.0;10.0;0.3
2010-12-25;6.0;34.0;;7.0;44.0;10.0;0.3
2010-12-26;33.0;62.0;;14.0;113.0;11.0;0.4
2010-12-27;86.0;89.0;;28.0;220.0;15.0;0.6
2010-12-28;79.0;87.0;;33.0;207.0;15.0;0.6
2010-12-29;102.0;89.0;;32.0;245.0;16.0;0.6
2010-12-30;48.0;67.0;;22.0;140.0;13.0;0.5
2010-12-31;23.0;56.0;;12.0;91.0;13.0;0.4
2011-01-01;7.0;37.0;;11.0;48.0;12.0;0.3
2011-01-02;18.0;51.0;;12.0;79.0;13.0;0.4
2011-01-03;66.0;76.0;;20.0;177.0;16.0;0.5
2011-01-04;38.0;57.0;;15.0;115.0;13.0;0.4
2011-01-05;25.0;53.0;;13.0;92.0;14.0;0.3
2011-01-06;6.0;38.0;;8.0;46.0;14.0;0.2
2011-01-07;10.0;44.0;;26.0;59.0;14.0;0.3
2011-01-08;6.0;41.0;;9.0;50.0;13.0;0.3
2011-01-09;11.0;44.0;;6.0;61.0;13.0;0.3
2011-01-10;33.0;52.0;;10.0;102.0;13.0;0.4
